,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
18479,38.0,5.0,116.0,95910.0,70100.0,7.0,701.0,136.8188302425107,0.8559201141226819,6.0,65.0
18480,38.0,5.0,117.0,102240.0,67300.0,7.0,673.0,151.91679049034175,1.0401188707280828,7.0,66.0
18481,38.0,5.0,118.0,102240.0,67300.0,7.0,673.0,151.91679049034175,1.0401188707280828,7.0,67.0
18482,38.0,5.0,119.0,102240.0,67300.0,7.0,673.0,151.91679049034175,1.0401188707280828,7.0,68.0
18576,38.0,6.0,114.0,102240.0,82700.0,7.0,827.0,123.62756952841595,0.8464328899637243,7.0,63.0
18577,38.0,6.0,115.0,95910.0,75700.0,7.0,757.0,126.69749009247029,0.7926023778071334,6.0,64.0
18578,38.0,6.0,116.0,95910.0,75700.0,7.0,757.0,126.69749009247029,0.7926023778071334,6.0,65.0
18579,38.0,6.0,117.0,102240.0,66200.0,7.0,662.0,154.44108761329304,1.0574018126888218,7.0,66.0
18580,38.0,6.0,118.0,102240.0,66200.0,7.0,662.0,154.44108761329304,1.0574018126888218,7.0,67.0
18581,38.0,6.0,119.0,102240.0,66200.0,7.0,662.0,154.44108761329304,1.0574018126888218,7.0,68.0
18582,38.0,6.0,120.0,95910.0,57500.0,7.0,575.0,166.79999999999995,1.0434782608695654,6.0,69.0
18583,38.0,6.0,121.0,95910.0,57500.0,7.0,575.0,166.79999999999995,1.0434782608695654,6.0,70.0
18584,38.0,6.0,122.0,95910.0,50800.0,7.0,508.0,188.79921259842519,1.1811023622047243,6.0,71.0
18585,38.0,6.0,123.0,95910.0,50800.0,7.0,508.0,188.79921259842519,1.1811023622047243,6.0,72.0
18586,38.0,6.0,124.0,95910.0,38900.0,7.0,389.0,246.55526992287918,1.5424164524421593,6.0,73.0
18587,38.0,6.0,125.0,95910.0,38900.0,7.0,389.0,246.55526992287918,1.5424164524421593,6.0,74.0
18588,38.0,6.0,126.0,95910.0,38900.0,7.0,389.0,246.55526992287918,1.5424164524421593,6.0,75.0
18595,38.0,6.0,133.0,95910.0,38500.0,7.0,385.0,249.11688311688312,1.5584415584415583,6.0,82.0
18596,38.0,6.0,134.0,34750.0,31400.0,7.0,314.0,110.66878980891718,1.5923566878980893,5.0,83.0
18597,38.0,6.0,135.0,34750.0,31400.0,7.0,314.0,110.66878980891718,1.5923566878980893,5.0,84.0
18598,38.0,6.0,136.0,95910.0,34800.0,7.0,348.0,275.6034482758621,1.7241379310344829,6.0,85.0
18599,38.0,6.0,137.0,95910.0,34800.0,7.0,348.0,275.6034482758621,1.7241379310344829,6.0,86.0
18600,38.0,6.0,138.0,95910.0,34800.0,7.0,348.0,275.6034482758621,1.7241379310344829,6.0,87.0
18675,38.0,7.0,114.0,102240.0,86800.0,7.0,868.0,117.78801843317972,0.8064516129032258,7.0,63.0
18676,38.0,7.0,115.0,95910.0,73400.0,7.0,734.0,130.6675749318801,0.8174386920980926,6.0,64.0
18677,38.0,7.0,116.0,95910.0,73400.0,7.0,734.0,130.6675749318801,0.8174386920980926,6.0,65.0
18678,38.0,7.0,117.0,95910.0,69500.0,7.0,695.0,138.0,0.8633093525179856,6.0,66.0
18679,38.0,7.0,118.0,95910.0,69500.0,7.0,695.0,138.0,0.8633093525179856,6.0,67.0
18680,38.0,7.0,119.0,95910.0,69500.0,7.0,695.0,138.0,0.8633093525179856,6.0,68.0
18681,38.0,7.0,120.0,95910.0,57300.0,7.0,573.0,167.3821989528796,1.0471204188481675,6.0,69.0
