,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
421,5.0,5.0,270.0,0.87,20470.0,26600.0,227.0,266.0,76.95488721804512,7.518796992481203,20.0
426,5.0,5.0,272.0,0.87,30580.0,26700.0,227.0,267.0,114.53183520599251,8.614232209737828,23.0
431,5.0,5.0,274.0,0.87,28740.0,36100.0,227.0,361.0,79.61218836565097,7.479224376731302,27.0
436,5.0,5.0,276.0,0.87,28880.0,32100.0,227.0,321.0,89.96884735202492,8.722741433021806,28.0
441,5.0,5.0,278.0,0.87,31200.0,33500.0,227.0,335.0,93.13432835820895,8.955223880597014,30.0
446,5.0,5.0,280.0,0.87,28250.0,34500.0,227.0,345.0,81.88405797101449,8.405797101449275,29.0
451,5.0,5.0,282.0,0.87,21590.0,33500.0,227.0,335.0,64.44776119402985,6.26865671641791,21.0
456,5.0,5.0,284.0,0.87,31970.0,28500.0,227.0,285.0,112.17543859649122,9.473684210526317,27.0
461,5.0,5.0,286.0,0.87,41790.0,34900.0,227.0,349.0,119.74212034383953,10.028653295128938,35.0
466,5.0,5.0,288.0,0.87,23150.0,31000.0,227.0,310.0,74.67741935483872,7.741935483870968,24.0
471,5.0,5.0,290.0,0.87,34220.0,30500.0,227.0,305.0,112.1967213114754,9.836065573770492,30.0
476,5.0,5.0,292.0,0.87,25650.0,35200.0,227.0,352.0,72.86931818181817,6.8181818181818175,24.0
481,5.0,5.0,294.0,0.87,22790.0,29700.0,227.0,297.0,76.73400673400673,7.4074074074074066,22.0
486,5.0,5.0,296.0,0.87,38140.0,29200.0,227.0,292.0,130.6164383561644,11.301369863013697,33.0
491,5.0,5.0,298.0,0.87,26800.0,32200.0,227.0,322.0,83.22981366459628,7.763975155279502,25.0
2,5.0,5.0,102.0,0.9,105450.0,121900.0,227.0,1219.0,86.5053322395406,7.301066447908121,89.0
7,5.0,5.0,104.0,0.9,76650.0,97200.0,227.0,972.0,78.85802469135803,6.378600823045268,62.0
12,5.0,5.0,106.0,0.9,95850.0,112700.0,227.0,1127.0,85.04880212954747,7.630878438331854,86.0
17,5.0,5.0,108.0,0.9,90080.0,107200.0,227.0,1072.0,84.02985074626865,7.462686567164178,80.0
22,5.0,5.0,110.0,0.9,93970.0,106300.0,227.0,1063.0,88.40075258701788,7.61994355597366,81.0
27,5.0,5.0,112.0,0.9,83950.0,99100.0,227.0,991.0,84.71241170534813,7.265388496468214,72.0
32,5.0,5.0,114.0,0.9,87860.0,93000.0,227.0,930.0,94.47311827956989,8.172043010752688,76.0
37,5.0,5.0,116.0,0.9,63200.0,94600.0,227.0,946.0,66.8076109936575,6.342494714587738,60.0
42,5.0,5.0,118.0,0.9,97380.0,96200.0,227.0,962.0,101.22661122661123,7.6923076923076925,74.0
47,5.0,5.0,120.0,0.9,83110.0,96900.0,227.0,969.0,85.76883384932921,7.327141382868938,71.0
52,5.0,5.0,122.0,0.9,75350.0,98600.0,227.0,986.0,76.41987829614605,6.7951318458417855,67.0
57,5.0,5.0,124.0,0.9,70490.0,97600.0,227.0,976.0,72.22336065573771,7.069672131147541,69.0
62,5.0,5.0,126.0,0.9,91760.0,87700.0,227.0,877.0,104.62941847206386,8.437856328392247,74.0
67,5.0,5.0,128.0,0.9,83470.0,98200.0,227.0,982.0,85.0,7.535641547861507,74.0
72,5.0,5.0,130.0,0.9,82340.0,89300.0,227.0,893.0,92.2060470324748,7.950727883538635,71.0
77,5.0,5.0,132.0,0.9,79320.0,85800.0,227.0,858.0,92.44755244755245,8.041958041958042,69.0
82,5.0,5.0,134.0,0.9,84030.0,85800.0,227.0,858.0,97.93706293706293,8.041958041958042,69.0
87,5.0,5.0,136.0,0.9,69000.0,81600.0,227.0,816.0,84.55882352941177,7.4754901960784315,61.0
92,5.0,5.0,138.0,0.9,69070.0,96200.0,227.0,962.0,71.7983367983368,6.652806652806653,64.0
97,5.0,5.0,140.0,0.9,80680.0,89900.0,227.0,899.0,89.74416017797553,7.897664071190211,71.0
102,5.0,5.0,142.0,0.9,82110.0,86400.0,227.0,864.0,95.03472222222223,7.986111111111111,69.0
107,5.0,5.0,144.0,0.9,76080.0,73100.0,227.0,731.0,104.07660738714091,9.165526675786593,67.0
112,5.0,5.0,146.0,0.9,64440.0,70400.0,227.0,704.0,91.5340909090909,7.8125,55.0
117,5.0,5.0,148.0,0.9,63780.0,69800.0,227.0,698.0,91.37535816618912,8.022922636103152,56.0
122,5.0,5.0,150.0,0.9,59320.0,71500.0,227.0,715.0,82.96503496503497,7.4125874125874125,53.0
127,5.0,5.0,152.0,0.9,69570.0,74400.0,227.0,744.0,93.50806451612902,7.795698924731183,58.0
132,5.0,5.0,154.0,0.9,62840.0,71100.0,227.0,711.0,88.38255977496485,7.876230661040788,56.0
137,5.0,5.0,156.0,0.9,72480.0,72800.0,227.0,728.0,99.56043956043956,7.967032967032966,58.0
142,5.0,5.0,158.0,0.9,75310.0,71300.0,227.0,713.0,105.62412342215988,8.55539971949509,61.0
147,5.0,5.0,160.0,0.9,58970.0,64300.0,227.0,643.0,91.71073094867808,8.553654743390357,55.0
152,5.0,5.0,162.0,0.9,70360.0,67700.0,227.0,677.0,103.92909896602657,9.601181683899556,65.0
157,5.0,5.0,164.0,0.9,54660.0,64400.0,227.0,644.0,84.87577639751552,7.919254658385093,51.0
162,5.0,5.0,166.0,0.9,54270.0,60300.0,227.0,603.0,90.0,8.291873963515755,50.0
167,5.0,5.0,168.0,0.9,57460.0,63100.0,227.0,631.0,91.06180665610142,8.716323296354993,55.0
