,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,threshold
18343,26.0,5.0,149.0,72470.0,65200.0,26.0,652.0,111.15030674846626,2.607361963190184,17.0,0.56
18348,26.0,5.0,150.0,72470.0,64700.0,26.0,647.0,112.00927357032458,2.627511591962906,17.0,0.56
18353,26.0,5.0,151.0,69420.0,64200.0,26.0,642.0,108.13084112149534,2.4922118380062304,16.0,0.56
18358,26.0,5.0,152.0,65270.0,62100.0,26.0,621.0,105.10466988727858,2.4154589371980677,15.0,0.56
18004,26.0,5.0,81.0,92070.0,113000.0,26.0,1130.0,81.47787610619469,1.7699115044247788,20.0,0.58
18009,26.0,5.0,82.0,92070.0,114500.0,26.0,1145.0,80.41048034934498,1.7467248908296942,20.0,0.58
18014,26.0,5.0,83.0,92070.0,110000.0,26.0,1100.0,83.7,1.8181818181818181,20.0,0.58
18019,26.0,5.0,84.0,92070.0,109800.0,26.0,1098.0,83.85245901639344,1.8214936247723135,20.0,0.58
18024,26.0,5.0,85.0,92070.0,108200.0,26.0,1082.0,85.09242144177449,1.8484288354898337,20.0,0.58
18029,26.0,5.0,86.0,92070.0,109600.0,26.0,1096.0,84.00547445255474,1.824817518248175,20.0,0.58
18034,26.0,5.0,87.0,92070.0,107300.0,26.0,1073.0,85.80615097856477,1.863932898415657,20.0,0.58
18039,26.0,5.0,88.0,90490.0,104200.0,26.0,1042.0,86.84261036468331,1.8234165067178503,19.0,0.58
18044,26.0,5.0,89.0,92070.0,105000.0,26.0,1050.0,87.68571428571428,1.9047619047619049,20.0,0.58
18049,26.0,5.0,90.0,92070.0,103800.0,26.0,1038.0,88.69942196531791,1.9267822736030826,20.0,0.58
18054,26.0,5.0,91.0,90490.0,102100.0,26.0,1021.0,88.62879529872674,1.860920666013712,19.0,0.58
18059,26.0,5.0,92.0,92070.0,103600.0,26.0,1036.0,88.87065637065638,1.9305019305019304,20.0,0.58
18064,26.0,5.0,93.0,92070.0,100500.0,26.0,1005.0,91.61194029850746,1.9900497512437811,20.0,0.58
18069,26.0,5.0,94.0,92070.0,101200.0,26.0,1012.0,90.97826086956522,1.9762845849802373,20.0,0.58
18074,26.0,5.0,95.0,92070.0,100100.0,26.0,1001.0,91.97802197802197,1.998001998001998,20.0,0.58
18079,26.0,5.0,96.0,80480.0,97800.0,26.0,978.0,82.29038854805725,1.9427402862985685,19.0,0.58
18084,26.0,5.0,97.0,80480.0,96500.0,26.0,965.0,83.39896373056995,1.9689119170984457,19.0,0.58
18089,26.0,5.0,98.0,80480.0,97200.0,26.0,972.0,82.79835390946502,1.954732510288066,19.0,0.58
18094,26.0,5.0,99.0,80480.0,98000.0,26.0,980.0,82.12244897959184,1.9387755102040816,19.0,0.58
18099,26.0,5.0,100.0,80480.0,96600.0,26.0,966.0,83.31262939958593,1.9668737060041408,19.0,0.58
18104,26.0,5.0,101.0,92070.0,96000.0,26.0,960.0,95.90625,2.083333333333333,20.0,0.58
18109,26.0,5.0,102.0,80480.0,95000.0,26.0,950.0,84.71578947368421,2.0,19.0,0.58
18114,26.0,5.0,103.0,80480.0,94900.0,26.0,949.0,84.8050579557429,2.0021074815595363,19.0,0.58
18119,26.0,5.0,104.0,80480.0,93700.0,26.0,937.0,85.89114194236926,2.0277481323372464,19.0,0.58
18124,26.0,5.0,105.0,78900.0,89800.0,26.0,898.0,87.8619153674833,2.0044543429844097,18.0,0.58
18129,26.0,5.0,106.0,78900.0,91900.0,26.0,919.0,85.85418933623504,1.958650707290533,18.0,0.58
18134,26.0,5.0,107.0,78900.0,90700.0,26.0,907.0,86.99007717750827,1.9845644983461963,18.0,0.58
18139,26.0,5.0,108.0,80480.0,93300.0,26.0,933.0,86.25937834941051,2.0364415862808145,19.0,0.58
18144,26.0,5.0,109.0,78900.0,92000.0,26.0,920.0,85.76086956521739,1.956521739130435,18.0,0.58
18149,26.0,5.0,110.0,90490.0,89900.0,26.0,899.0,100.65628476084538,2.1134593993325916,19.0,0.58
18154,26.0,5.0,111.0,78900.0,88700.0,26.0,887.0,88.95152198421647,2.029312288613303,18.0,0.58
18159,26.0,5.0,112.0,78900.0,88000.0,26.0,880.0,89.6590909090909,2.0454545454545454,18.0,0.58
18164,26.0,5.0,113.0,78900.0,88200.0,26.0,882.0,89.45578231292517,2.0408163265306123,18.0,0.58
18169,26.0,5.0,114.0,78900.0,87400.0,26.0,874.0,90.2745995423341,2.059496567505721,18.0,0.58
18174,26.0,5.0,115.0,78900.0,88600.0,26.0,886.0,89.05191873589165,2.0316027088036117,18.0,0.58
18179,26.0,5.0,116.0,78900.0,82500.0,26.0,825.0,95.63636363636364,2.181818181818182,18.0,0.58
18184,26.0,5.0,117.0,78900.0,85500.0,26.0,855.0,92.28070175438596,2.1052631578947367,18.0,0.58
18189,26.0,5.0,118.0,78900.0,82200.0,26.0,822.0,95.98540145985402,2.18978102189781,18.0,0.58
18194,26.0,5.0,119.0,78900.0,81100.0,26.0,811.0,97.28729963008631,2.219482120838471,18.0,0.58
18199,26.0,5.0,120.0,78900.0,79600.0,26.0,796.0,99.12060301507537,2.261306532663317,18.0,0.58
18204,26.0,5.0,121.0,72470.0,77500.0,26.0,775.0,93.50967741935484,2.193548387096774,17.0,0.58
18209,26.0,5.0,122.0,78900.0,74500.0,26.0,745.0,105.90604026845638,2.4161073825503356,18.0,0.58
18214,26.0,5.0,123.0,78900.0,72800.0,26.0,728.0,108.37912087912088,2.4725274725274726,18.0,0.58
18219,26.0,5.0,124.0,66380.0,71600.0,26.0,716.0,92.7094972067039,2.2346368715083798,16.0,0.58
18224,26.0,5.0,125.0,78900.0,69600.0,26.0,696.0,113.36206896551724,2.586206896551724,18.0,0.58
18229,26.0,5.0,126.0,63330.0,67900.0,26.0,679.0,93.26951399116348,2.2091310751104567,15.0,0.58
18234,26.0,5.0,127.0,66380.0,65700.0,26.0,657.0,101.03500761035006,2.43531202435312,16.0,0.58
18239,26.0,5.0,128.0,72470.0,68400.0,26.0,684.0,105.95029239766083,2.4853801169590644,17.0,0.58
18244,26.0,5.0,129.0,62220.0,65100.0,26.0,651.0,95.57603686635944,2.1505376344086025,14.0,0.58
18249,26.0,5.0,130.0,66380.0,65900.0,26.0,659.0,100.72837632776934,2.4279210925644916,16.0,0.58
18254,26.0,5.0,131.0,63330.0,65900.0,26.0,659.0,96.10015174506829,2.2761760242792106,15.0,0.58
18259,26.0,5.0,132.0,66380.0,65000.0,26.0,650.0,102.12307692307692,2.4615384615384617,16.0,0.58
18264,26.0,5.0,133.0,71360.0,66500.0,26.0,665.0,107.30827067669173,2.4060150375939853,16.0,0.58
18269,26.0,5.0,134.0,63330.0,64400.0,26.0,644.0,98.33850931677019,2.329192546583851,15.0,0.58
18274,26.0,5.0,135.0,59940.0,64500.0,26.0,645.0,92.93023255813954,2.1705426356589146,14.0,0.58
18279,26.0,5.0,136.0,72470.0,64800.0,26.0,648.0,111.83641975308643,2.6234567901234565,17.0,0.58
18284,26.0,5.0,137.0,62220.0,63900.0,26.0,639.0,97.37089201877934,2.190923317683881,14.0,0.58
18289,26.0,5.0,138.0,63330.0,65300.0,26.0,653.0,96.98315467075038,2.2970903522205206,15.0,0.58
18294,26.0,5.0,139.0,65270.0,63900.0,26.0,639.0,102.14397496087638,2.3474178403755865,15.0,0.58
18299,26.0,5.0,140.0,71360.0,64200.0,26.0,642.0,111.15264797507788,2.4922118380062304,16.0,0.58
18304,26.0,5.0,141.0,63330.0,60500.0,26.0,605.0,104.67768595041322,2.479338842975207,15.0,0.58
18309,26.0,5.0,142.0,62220.0,59900.0,26.0,599.0,103.87312186978296,2.337228714524207,14.0,0.58
18314,26.0,5.0,143.0,62220.0,60500.0,26.0,605.0,102.84297520661157,2.3140495867768593,14.0,0.58
18319,26.0,5.0,144.0,62220.0,59900.0,26.0,599.0,103.87312186978296,2.337228714524207,14.0,0.58
18324,26.0,5.0,145.0,58830.0,57100.0,26.0,571.0,103.02977232924692,2.276707530647986,13.0,0.58
18329,26.0,5.0,146.0,66380.0,57800.0,26.0,578.0,114.84429065743944,2.768166089965398,16.0,0.58
18334,26.0,5.0,147.0,57710.0,55000.0,26.0,550.0,104.92727272727274,2.181818181818182,12.0,0.58
18339,26.0,5.0,148.0,63330.0,56600.0,26.0,566.0,111.8904593639576,2.65017667844523,15.0,0.58
18344,26.0,5.0,149.0,65270.0,57300.0,26.0,573.0,113.90924956369983,2.6178010471204187,15.0,0.58
18349,26.0,5.0,150.0,59940.0,55300.0,26.0,553.0,108.39059674502714,2.5316455696202533,14.0,0.58
18354,26.0,5.0,151.0,63330.0,55100.0,26.0,551.0,114.93647912885663,2.722323049001815,15.0,0.58
18359,26.0,5.0,152.0,53510.0,52700.0,26.0,527.0,101.5370018975332,2.0872865275142316,11.0,0.58
18360,26.0,7.0,81.0,95520.0,157500.0,26.0,1575.0,60.64761904761905,1.3333333333333335,21.0,0.5
18365,26.0,7.0,82.0,95520.0,155500.0,26.0,1555.0,61.427652733118975,1.35048231511254,21.0,0.5
18370,26.0,7.0,83.0,95520.0,153700.0,26.0,1537.0,62.14703968770332,1.3662979830839297,21.0,0.5
18375,26.0,7.0,84.0,95520.0,153300.0,26.0,1533.0,62.3091976516634,1.36986301369863,21.0,0.5
18380,26.0,7.0,85.0,95520.0,147500.0,26.0,1475.0,64.7593220338983,1.423728813559322,21.0,0.5
18385,26.0,7.0,86.0,95520.0,148800.0,26.0,1488.0,64.19354838709678,1.411290322580645,21.0,0.5
18390,26.0,7.0,87.0,95520.0,147100.0,26.0,1471.0,64.93541808293678,1.4276002719238612,21.0,0.5
18395,26.0,7.0,88.0,95520.0,142900.0,26.0,1429.0,66.8439468159552,1.4695591322603219,21.0,0.5
18400,26.0,7.0,89.0,95520.0,143200.0,26.0,1432.0,66.70391061452514,1.4664804469273742,21.0,0.5
18405,26.0,7.0,90.0,95520.0,141600.0,26.0,1416.0,67.45762711864407,1.4830508474576272,21.0,0.5
18410,26.0,7.0,91.0,95520.0,139600.0,26.0,1396.0,68.42406876790831,1.5042979942693409,21.0,0.5
18415,26.0,7.0,92.0,95520.0,138900.0,26.0,1389.0,68.76889848812095,1.511879049676026,21.0,0.5
18420,26.0,7.0,93.0,95520.0,138500.0,26.0,1385.0,68.96750902527076,1.516245487364621,21.0,0.5
18425,26.0,7.0,94.0,95520.0,135700.0,26.0,1357.0,70.39056742815033,1.5475313190862197,21.0,0.5
18430,26.0,7.0,95.0,95520.0,135400.0,26.0,1354.0,70.54652880354504,1.55096011816839,21.0,0.5
18435,26.0,7.0,96.0,95520.0,133100.0,26.0,1331.0,71.76558978211871,1.5777610818933134,21.0,0.5
18440,26.0,7.0,97.0,95520.0,131300.0,26.0,1313.0,72.74942878903275,1.5993907083015995,21.0,0.5
18445,26.0,7.0,98.0,95520.0,130400.0,26.0,1304.0,73.25153374233129,1.6104294478527608,21.0,0.5
18450,26.0,7.0,99.0,95520.0,131100.0,26.0,1311.0,72.8604118993135,1.6018306636155606,21.0,0.5
18455,26.0,7.0,100.0,95520.0,132200.0,26.0,1322.0,72.25416036308623,1.588502269288956,21.0,0.5
18460,26.0,7.0,101.0,95520.0,128900.0,26.0,1289.0,74.10395655546935,1.6291698991466252,21.0,0.5
18465,26.0,7.0,102.0,95520.0,128900.0,26.0,1289.0,74.10395655546935,1.6291698991466252,21.0,0.5
18470,26.0,7.0,103.0,95520.0,129900.0,26.0,1299.0,73.53348729792147,1.6166281755196306,21.0,0.5
18475,26.0,7.0,104.0,95520.0,126800.0,26.0,1268.0,75.33123028391168,1.6561514195583598,21.0,0.5
18480,26.0,7.0,105.0,95520.0,125000.0,26.0,1250.0,76.416,1.68,21.0,0.5
18485,26.0,7.0,106.0,95520.0,125700.0,26.0,1257.0,75.99045346062053,1.6706443914081146,21.0,0.5
18490,26.0,7.0,107.0,92070.0,124600.0,26.0,1246.0,73.892455858748,1.6051364365971106,20.0,0.5
18495,26.0,7.0,108.0,95520.0,123300.0,26.0,1233.0,77.46958637469587,1.70316301703163,21.0,0.5
18500,26.0,7.0,109.0,92070.0,123200.0,26.0,1232.0,74.73214285714286,1.6233766233766231,20.0,0.5
18505,26.0,7.0,110.0,92070.0,120900.0,26.0,1209.0,76.15384615384615,1.6542597187758479,20.0,0.5
18510,26.0,7.0,111.0,92070.0,122200.0,26.0,1222.0,75.34369885433715,1.6366612111292964,20.0,0.5
18515,26.0,7.0,112.0,95520.0,120900.0,26.0,1209.0,79.00744416873448,1.7369727047146404,21.0,0.5
18520,26.0,7.0,113.0,92070.0,119800.0,26.0,1198.0,76.85308848080133,1.669449081803005,20.0,0.5
18525,26.0,7.0,114.0,95520.0,119400.0,26.0,1194.0,80.0,1.7587939698492463,21.0,0.5
18530,26.0,7.0,115.0,92070.0,118200.0,26.0,1182.0,77.89340101522842,1.6920473773265652,20.0,0.5
18535,26.0,7.0,116.0,95520.0,114600.0,26.0,1146.0,83.35078534031413,1.832460732984293,21.0,0.5
18540,26.0,7.0,117.0,92070.0,115300.0,26.0,1153.0,79.85255854293149,1.7346053772766694,20.0,0.5
18545,26.0,7.0,118.0,92070.0,112900.0,26.0,1129.0,81.55004428697963,1.771479185119575,20.0,0.5
18550,26.0,7.0,119.0,92070.0,112500.0,26.0,1125.0,81.84,1.7777777777777777,20.0,0.5
18555,26.0,7.0,120.0,92070.0,110900.0,26.0,1109.0,83.02073940486925,1.8034265103697025,20.0,0.5
18560,26.0,7.0,121.0,92070.0,109600.0,26.0,1096.0,84.00547445255474,1.824817518248175,20.0,0.5
18565,26.0,7.0,122.0,92070.0,108300.0,26.0,1083.0,85.01385041551247,1.8467220683287167,20.0,0.5
18570,26.0,7.0,123.0,92070.0,106500.0,26.0,1065.0,86.45070422535211,1.8779342723004695,20.0,0.5
18575,26.0,7.0,124.0,95520.0,107900.0,26.0,1079.0,88.52641334569046,1.9462465245597778,21.0,0.5
18580,26.0,7.0,125.0,95520.0,104100.0,26.0,1041.0,91.7579250720461,2.0172910662824206,21.0,0.5
18585,26.0,7.0,126.0,93940.0,105800.0,26.0,1058.0,88.79017013232514,1.890359168241966,20.0,0.5
18590,26.0,7.0,127.0,92070.0,102600.0,26.0,1026.0,89.73684210526316,1.949317738791423,20.0,0.5
18595,26.0,7.0,128.0,90490.0,101300.0,26.0,1013.0,89.32872655478776,1.8756169792694966,19.0,0.5
18600,26.0,7.0,129.0,92070.0,102100.0,26.0,1021.0,90.17629774730656,1.9588638589618024,20.0,0.5
18605,26.0,7.0,130.0,93940.0,102900.0,26.0,1029.0,91.29251700680273,1.9436345966958213,20.0,0.5
18610,26.0,7.0,131.0,92070.0,101800.0,26.0,1018.0,90.44204322200393,1.9646365422396856,20.0,0.5
18615,26.0,7.0,132.0,90490.0,101100.0,26.0,1011.0,89.50544015825915,1.8793273986152326,19.0,0.5
18620,26.0,7.0,133.0,80480.0,100600.0,26.0,1006.0,80.0,1.8886679920477136,19.0,0.5
18625,26.0,7.0,134.0,90490.0,100800.0,26.0,1008.0,89.7718253968254,1.8849206349206349,19.0,0.5
18630,26.0,7.0,135.0,95520.0,100400.0,26.0,1004.0,95.1394422310757,2.091633466135458,21.0,0.5
18635,26.0,7.0,136.0,92070.0,100800.0,26.0,1008.0,91.33928571428571,1.984126984126984,20.0,0.5
18640,26.0,7.0,137.0,92070.0,100600.0,26.0,1006.0,91.52087475149105,1.9880715705765408,20.0,0.5
18645,26.0,7.0,138.0,82350.0,100700.0,26.0,1007.0,81.77755710029791,1.8867924528301887,19.0,0.5
18650,26.0,7.0,139.0,92070.0,101500.0,26.0,1015.0,90.70935960591133,1.9704433497536946,20.0,0.5
18655,26.0,7.0,140.0,92070.0,99800.0,26.0,998.0,92.25450901803607,2.004008016032064,20.0,0.5
18660,26.0,7.0,141.0,80480.0,97900.0,26.0,979.0,82.20633299284985,1.940755873340143,19.0,0.5
18665,26.0,7.0,142.0,82350.0,96900.0,26.0,969.0,84.98452012383902,1.9607843137254901,19.0,0.5
18670,26.0,7.0,143.0,80480.0,97500.0,26.0,975.0,82.54358974358973,1.948717948717949,19.0,0.5
18675,26.0,7.0,144.0,80480.0,96500.0,26.0,965.0,83.39896373056995,1.9689119170984457,19.0,0.5
18680,26.0,7.0,145.0,83930.0,94700.0,26.0,947.0,88.6272439281943,2.1119324181626187,20.0,0.5
18685,26.0,7.0,146.0,80480.0,92600.0,26.0,926.0,86.91144708423326,2.0518358531317493,19.0,0.5
18690,26.0,7.0,147.0,80480.0,92600.0,26.0,926.0,86.91144708423326,2.0518358531317493,19.0,0.5
18695,26.0,7.0,148.0,80480.0,89900.0,26.0,899.0,89.52169076751947,2.1134593993325916,19.0,0.5
18700,26.0,7.0,149.0,80480.0,92300.0,26.0,923.0,87.19393282773564,2.058504875406284,19.0,0.5
18705,26.0,7.0,150.0,80480.0,91200.0,26.0,912.0,88.24561403508771,2.083333333333333,19.0,0.5
18710,26.0,7.0,151.0,80480.0,90400.0,26.0,904.0,89.02654867256638,2.101769911504425,19.0,0.5
18715,26.0,7.0,152.0,80480.0,90600.0,26.0,906.0,88.8300220750552,2.097130242825607,19.0,0.5
18361,26.0,7.0,81.0,95520.0,145600.0,26.0,1456.0,65.6043956043956,1.4423076923076923,21.0,0.52
18366,26.0,7.0,82.0,95520.0,142400.0,26.0,1424.0,67.07865168539325,1.4747191011235954,21.0,0.52
18371,26.0,7.0,83.0,95520.0,140600.0,26.0,1406.0,67.93741109530583,1.4935988620199145,21.0,0.52
18376,26.0,7.0,84.0,95520.0,139700.0,26.0,1397.0,68.37508947745168,1.5032211882605582,21.0,0.52
18381,26.0,7.0,85.0,95520.0,135700.0,26.0,1357.0,70.39056742815033,1.5475313190862197,21.0,0.52
18386,26.0,7.0,86.0,95520.0,137200.0,26.0,1372.0,69.62099125364432,1.530612244897959,21.0,0.52
18391,26.0,7.0,87.0,95520.0,134600.0,26.0,1346.0,70.96582466567608,1.5601783060921248,21.0,0.52
18396,26.0,7.0,88.0,95520.0,132200.0,26.0,1322.0,72.25416036308623,1.588502269288956,21.0,0.52
18401,26.0,7.0,89.0,95520.0,132400.0,26.0,1324.0,72.14501510574019,1.5861027190332326,21.0,0.52
18406,26.0,7.0,90.0,95520.0,129700.0,26.0,1297.0,73.64687740940631,1.6191210485736314,21.0,0.52
18411,26.0,7.0,91.0,93940.0,128000.0,26.0,1280.0,73.390625,1.5625,20.0,0.52
18416,26.0,7.0,92.0,95520.0,127700.0,26.0,1277.0,74.80031323414252,1.644479248238058,21.0,0.52
18421,26.0,7.0,93.0,95520.0,127200.0,26.0,1272.0,75.09433962264151,1.650943396226415,21.0,0.52
18426,26.0,7.0,94.0,92070.0,125500.0,26.0,1255.0,73.36254980079681,1.593625498007968,20.0,0.52
18431,26.0,7.0,95.0,95520.0,125100.0,26.0,1251.0,76.35491606714628,1.6786570743405276,21.0,0.52
18436,26.0,7.0,96.0,92070.0,123500.0,26.0,1235.0,74.5506072874494,1.6194331983805668,20.0,0.52
18441,26.0,7.0,97.0,95520.0,121500.0,26.0,1215.0,78.61728395061729,1.728395061728395,21.0,0.52
18446,26.0,7.0,98.0,95520.0,122100.0,26.0,1221.0,78.23095823095824,1.71990171990172,21.0,0.52
18451,26.0,7.0,99.0,95520.0,121400.0,26.0,1214.0,78.68204283360791,1.729818780889621,21.0,0.52
18456,26.0,7.0,100.0,95520.0,122600.0,26.0,1226.0,77.91190864600325,1.7128874388254487,21.0,0.52
18461,26.0,7.0,101.0,92070.0,119200.0,26.0,1192.0,77.23993288590604,1.6778523489932886,20.0,0.52
18466,26.0,7.0,102.0,95520.0,120400.0,26.0,1204.0,79.33554817275747,1.744186046511628,21.0,0.52
18471,26.0,7.0,103.0,95520.0,120100.0,26.0,1201.0,79.53372189841798,1.7485428809325563,21.0,0.52
18476,26.0,7.0,104.0,92070.0,117100.0,26.0,1171.0,78.62510674637062,1.7079419299743808,20.0,0.52
18481,26.0,7.0,105.0,92070.0,115400.0,26.0,1154.0,79.78336221837088,1.733102253032929,20.0,0.52
18486,26.0,7.0,106.0,92070.0,116700.0,26.0,1167.0,78.89460154241645,1.7137960582690661,20.0,0.52
18491,26.0,7.0,107.0,92070.0,116300.0,26.0,1163.0,79.16595012897677,1.7196904557179709,20.0,0.52
18496,26.0,7.0,108.0,92070.0,114900.0,26.0,1149.0,80.13054830287206,1.7406440382941688,20.0,0.52
18501,26.0,7.0,109.0,90490.0,114300.0,26.0,1143.0,79.16885389326335,1.6622922134733158,19.0,0.52
18506,26.0,7.0,110.0,90490.0,112600.0,26.0,1126.0,80.36412078152753,1.6873889875666075,19.0,0.52
18511,26.0,7.0,111.0,90490.0,113500.0,26.0,1135.0,79.72687224669603,1.6740088105726871,19.0,0.52
18516,26.0,7.0,112.0,95520.0,113600.0,26.0,1136.0,84.08450704225352,1.8485915492957745,21.0,0.52
18521,26.0,7.0,113.0,92070.0,111700.0,26.0,1117.0,82.42614145031334,1.7905102954341987,20.0,0.52
18526,26.0,7.0,114.0,95520.0,111900.0,26.0,1119.0,85.36193029490616,1.876675603217158,21.0,0.52
18531,26.0,7.0,115.0,92070.0,110200.0,26.0,1102.0,83.5480943738657,1.8148820326678767,20.0,0.52
18536,26.0,7.0,116.0,92070.0,107000.0,26.0,1070.0,86.04672897196262,1.8691588785046727,20.0,0.52
18541,26.0,7.0,117.0,92070.0,107500.0,26.0,1075.0,85.64651162790697,1.8604651162790697,20.0,0.52
18546,26.0,7.0,118.0,92070.0,104400.0,26.0,1044.0,88.1896551724138,1.9157088122605364,20.0,0.52
18551,26.0,7.0,119.0,92070.0,105400.0,26.0,1054.0,87.3529411764706,1.8975332068311195,20.0,0.52
18556,26.0,7.0,120.0,92070.0,102600.0,26.0,1026.0,89.73684210526316,1.949317738791423,20.0,0.52
18561,26.0,7.0,121.0,80480.0,102200.0,26.0,1022.0,78.74755381604697,1.8590998043052838,19.0,0.52
18566,26.0,7.0,122.0,80480.0,100600.0,26.0,1006.0,80.0,1.8886679920477136,19.0,0.52
18571,26.0,7.0,123.0,90490.0,98300.0,26.0,983.0,92.05493387589013,1.9328585961342828,19.0,0.52
18576,26.0,7.0,124.0,80480.0,99500.0,26.0,995.0,80.88442211055276,1.9095477386934674,19.0,0.52
18581,26.0,7.0,125.0,90490.0,96700.0,26.0,967.0,93.5780765253361,1.9648397104446742,19.0,0.52
18586,26.0,7.0,126.0,78900.0,95400.0,26.0,954.0,82.70440251572327,1.8867924528301887,18.0,0.52
18591,26.0,7.0,127.0,90490.0,95100.0,26.0,951.0,95.15247108307045,1.9978969505783386,19.0,0.52
18596,26.0,7.0,128.0,78900.0,93600.0,26.0,936.0,84.2948717948718,1.9230769230769231,18.0,0.52
18601,26.0,7.0,129.0,78900.0,93100.0,26.0,931.0,84.74758324382384,1.933404940923738,18.0,0.52
18606,26.0,7.0,130.0,78900.0,93600.0,26.0,936.0,84.2948717948718,1.9230769230769231,18.0,0.52
18611,26.0,7.0,131.0,90490.0,93000.0,26.0,930.0,97.3010752688172,2.043010752688172,19.0,0.52
18616,26.0,7.0,132.0,90490.0,92000.0,26.0,920.0,98.3586956521739,2.0652173913043477,19.0,0.52
18621,26.0,7.0,133.0,78900.0,92300.0,26.0,923.0,85.48212351029252,1.9501625135427951,18.0,0.52
18626,26.0,7.0,134.0,90490.0,91800.0,26.0,918.0,98.57298474945534,2.0697167755991286,19.0,0.52
18631,26.0,7.0,135.0,90490.0,91500.0,26.0,915.0,98.89617486338797,2.0765027322404372,19.0,0.52
18636,26.0,7.0,136.0,78900.0,92000.0,26.0,920.0,85.76086956521739,1.956521739130435,18.0,0.52
18641,26.0,7.0,137.0,78900.0,91500.0,26.0,915.0,86.22950819672131,1.9672131147540985,18.0,0.52
18646,26.0,7.0,138.0,78900.0,91400.0,26.0,914.0,86.32385120350109,1.9693654266958425,18.0,0.52
18651,26.0,7.0,139.0,78900.0,91800.0,26.0,918.0,85.94771241830065,1.9607843137254901,18.0,0.52
18656,26.0,7.0,140.0,78900.0,90000.0,26.0,900.0,87.66666666666667,2.0,18.0,0.52
18661,26.0,7.0,141.0,78900.0,89400.0,26.0,894.0,88.25503355704699,2.013422818791946,18.0,0.52
18666,26.0,7.0,142.0,82350.0,88500.0,26.0,885.0,93.05084745762711,2.1468926553672314,19.0,0.52
18671,26.0,7.0,143.0,80480.0,88700.0,26.0,887.0,90.73280721533258,2.142051860202931,19.0,0.52
18676,26.0,7.0,144.0,78900.0,88900.0,26.0,889.0,88.75140607424072,2.0247469066366706,18.0,0.52
18681,26.0,7.0,145.0,80480.0,86200.0,26.0,862.0,93.36426914153132,2.2041763341067284,19.0,0.52
18686,26.0,7.0,146.0,78900.0,84100.0,26.0,841.0,93.81688466111771,2.140309155766944,18.0,0.52
18691,26.0,7.0,147.0,80480.0,85000.0,26.0,850.0,94.68235294117648,2.235294117647059,19.0,0.52
18696,26.0,7.0,148.0,80480.0,81400.0,26.0,814.0,98.86977886977887,2.334152334152334,19.0,0.52
18701,26.0,7.0,149.0,78900.0,83100.0,26.0,831.0,94.94584837545126,2.166064981949458,18.0,0.52
18706,26.0,7.0,150.0,80480.0,83800.0,26.0,838.0,96.0381861575179,2.267303102625298,19.0,0.52
18711,26.0,7.0,151.0,80480.0,81400.0,26.0,814.0,98.86977886977887,2.334152334152334,19.0,0.52
18716,26.0,7.0,152.0,80480.0,82300.0,26.0,823.0,97.78857837181046,2.3086269744835968,19.0,0.52
18362,26.0,7.0,81.0,95520.0,134200.0,26.0,1342.0,71.17734724292102,1.564828614008942,21.0,0.54
18367,26.0,7.0,82.0,95520.0,130100.0,26.0,1301.0,73.42044581091469,1.6141429669485012,21.0,0.54
18372,26.0,7.0,83.0,95520.0,128900.0,26.0,1289.0,74.10395655546935,1.6291698991466252,21.0,0.54
18377,26.0,7.0,84.0,95520.0,129000.0,26.0,1290.0,74.04651162790698,1.627906976744186,21.0,0.54
18382,26.0,7.0,85.0,95520.0,125500.0,26.0,1255.0,76.11155378486055,1.6733067729083666,21.0,0.54
18387,26.0,7.0,86.0,92070.0,126600.0,26.0,1266.0,72.72511848341232,1.579778830963665,20.0,0.54
18392,26.0,7.0,87.0,92070.0,125000.0,26.0,1250.0,73.656,1.6,20.0,0.54
18397,26.0,7.0,88.0,93940.0,121600.0,26.0,1216.0,77.2532894736842,1.644736842105263,20.0,0.54
18402,26.0,7.0,89.0,92070.0,122300.0,26.0,1223.0,75.28209321340965,1.6353229762878168,20.0,0.54
18407,26.0,7.0,90.0,92070.0,122000.0,26.0,1220.0,75.46721311475409,1.639344262295082,20.0,0.54
18412,26.0,7.0,91.0,93940.0,118600.0,26.0,1186.0,79.20741989881957,1.6863406408094435,20.0,0.54
