,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
1160,3.0,5.0,202.0,0.92,52470.0,44100.0,124.0,441.0,118.9795918367347,6.802721088435375,30.0,50.0
1238,3.0,5.0,254.0,0.92,31760.0,25500.0,124.0,255.0,124.54901960784316,7.84313725490196,20.0,76.0
1241,3.0,5.0,256.0,0.92,32930.0,22500.0,124.0,225.0,146.35555555555555,8.88888888888889,20.0,77.0
1244,3.0,5.0,258.0,0.92,31910.0,24500.0,124.0,245.0,130.24489795918367,7.755102040816326,19.0,78.0
1247,3.0,5.0,260.0,0.92,36820.0,27200.0,124.0,272.0,135.36764705882354,6.985294117647059,19.0,79.0
1253,3.0,5.0,264.0,0.92,31990.0,24900.0,124.0,249.0,128.4738955823293,7.630522088353414,19.0,81.0
1256,3.0,5.0,266.0,0.92,32420.0,25300.0,124.0,253.0,128.14229249011856,8.300395256916996,21.0,82.0
1356,3.0,8.0,166.0,0.85,79440.0,66100.0,124.0,661.0,120.18154311649016,6.505295007564296,43.0,32.0
1374,3.0,8.0,178.0,0.85,80950.0,67000.0,124.0,670.0,120.82089552238806,6.4179104477611935,43.0,38.0
1377,3.0,8.0,180.0,0.85,79500.0,62300.0,124.0,623.0,127.6083467094703,7.062600321027287,44.0,39.0
1380,3.0,8.0,182.0,0.85,71510.0,60600.0,124.0,606.0,118.003300330033,5.9405940594059405,36.0,40.0
1452,3.0,8.0,230.0,0.85,46720.0,34600.0,124.0,346.0,135.02890173410404,6.9364161849710975,24.0,64.0
1479,3.0,8.0,248.0,0.85,47030.0,39300.0,124.0,393.0,119.66921119592875,6.615776081424936,26.0,73.0
1482,3.0,8.0,250.0,0.85,47430.0,37000.0,124.0,370.0,128.18918918918916,8.108108108108109,30.0,74.0
1491,3.0,8.0,256.0,0.85,45390.0,34500.0,124.0,345.0,131.56521739130434,7.246376811594203,25.0,77.0
1497,3.0,8.0,260.0,0.85,40050.0,33500.0,124.0,335.0,119.55223880597016,6.865671641791045,23.0,79.0
1503,3.0,8.0,264.0,0.85,59440.0,33200.0,124.0,332.0,179.03614457831324,7.530120481927711,25.0,81.0
1357,3.0,8.0,166.0,0.9,67700.0,55100.0,124.0,551.0,122.86751361161524,6.533575317604355,36.0,32.0
1363,3.0,8.0,170.0,0.9,63170.0,53400.0,124.0,534.0,118.29588014981272,6.179775280898876,33.0,34.0
1375,3.0,8.0,178.0,0.9,67060.0,54200.0,124.0,542.0,123.7269372693727,6.4575645756457565,35.0,38.0
1378,3.0,8.0,180.0,0.9,69930.0,50500.0,124.0,505.0,138.47524752475246,8.118811881188119,41.0,39.0
1480,3.0,8.0,248.0,0.9,43770.0,31300.0,124.0,313.0,139.8402555910543,7.348242811501597,23.0,73.0
1322,3.0,8.0,142.0,0.92,77100.0,64000.0,124.0,640.0,120.46875,6.71875,43.0,20.0
1325,3.0,8.0,144.0,0.92,79310.0,66300.0,124.0,663.0,119.62292609351432,6.636500754147813,44.0,21.0
1364,3.0,8.0,170.0,0.92,59120.0,48100.0,124.0,481.0,122.91060291060292,6.029106029106029,29.0,34.0
1367,3.0,8.0,172.0,0.92,47010.0,40500.0,124.0,405.0,116.07407407407408,6.91358024691358,28.0,35.0
1379,3.0,8.0,180.0,0.92,66150.0,43600.0,124.0,436.0,151.7201834862385,8.715596330275229,38.0,39.0
1481,3.0,8.0,248.0,0.92,42560.0,27300.0,124.0,273.0,155.8974358974359,7.6923076923076925,21.0,73.0
1484,3.0,8.0,250.0,0.92,29740.0,25200.0,124.0,252.0,118.015873015873,8.333333333333332,21.0,74.0
1605,4.0,5.0,164.0,0.85,80750.0,68200.0,119.0,682.0,118.4017595307918,6.598240469208211,45.0,31.0
1674,4.0,5.0,210.0,0.85,65550.0,51700.0,119.0,517.0,126.78916827852996,6.769825918762089,35.0,54.0
1725,4.0,5.0,244.0,0.85,39130.0,33800.0,119.0,338.0,115.76923076923076,6.804733727810651,23.0,71.0
1531,4.0,5.0,114.0,0.9,101320.0,82300.0,119.0,823.0,123.11057108140947,5.953827460510328,49.0,6.0
1534,4.0,5.0,116.0,0.9,93420.0,75800.0,119.0,758.0,123.24538258575195,6.860158311345646,52.0,7.0
