,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
936,4390.0,2,1,33.0,0.333,0.16
937,4391.0,4,1,33.0,0.532,0.15
938,4393.0,2,1,33.0,0.272,0.20
939,4394.0,3,1,33.0,0.311,0.15
940,4395.0,2,1,33.0,0.208,0.19
941,4396.0,3,1,33.0,0.345,0.18
942,4397.0,4,1,33.0,0.519,0.15
943,4398.0,4,1,32.0,0.478,0.15
944,4399.0,4,0,32.0,0.517,0.18
945,4400.0,2,0,31.0,0.105,0.18
946,4401.0,2,1,35.0,0.325,0.15
947,4402.0,4,1,34.0,0.548,0.15
948,4403.0,3,1,34.0,0.402,0.17
949,4404.0,2,1,34.0,0.380,0.20
950,4405.0,2,1,34.0,0.191,0.18
951,4406.0,2,1,34.0,0.232,0.17
952,4407.0,2,1,33.0,0.280,0.18
953,4408.0,1,0,33.0,0.219,0.18
954,4409.0,4,1,33.0,0.543,0.15
955,4410.0,3,1,33.0,0.367,0.18
956,4411.0,3,1,33.0,0.365,0.19
957,4413.0,4,1,33.0,0.433,0.15
958,4414.0,2,0,33.0,0.345,0.16
959,4415.0,4,1,33.0,0.514,0.14
960,4416.0,2,1,33.0,0.266,0.16
961,4417.0,3,1,32.0,0.317,0.20
962,4418.0,4,1,32.0,0.448,0.13
963,4419.0,2,0,32.0,0.245,0.20
964,4420.0,2,1,32.0,0.267,0.18
965,4421.0,2,1,31.0,0.247,0.19
966,4422.0,2,1,31.0,0.290,0.17
967,4423.0,2,1,30.0,0.320,0.18
968,4424.0,4,1,34.0,0.447,0.15
969,4425.0,3,1,34.0,0.351,0.17
970,4427.0,4,1,34.0,0.474,0.14
971,4428.0,3,1,34.0,0.425,0.13
972,4429.0,2,1,34.0,0.210,0.18
973,4430.0,4,1,34.0,0.443,0.16
974,4431.0,3,1,33.0,0.370,0.14
975,4432.0,2,1,33.0,0.268,0.16
976,4433.0,4,0,33.0,0.461,0.20
977,4434.0,3,1,33.0,0.393,0.17
978,4435.0,3,1,33.0,0.408,0.17
979,4436.0,3,1,33.0,0.405,0.15
980,4437.0,4,1,33.0,0.536,0.16
981,4438.0,2,1,33.0,0.271,0.15
982,4439.0,2,1,33.0,0.211,0.18
983,4440.0,2,1,33.0,0.333,0.15
984,4441.0,4,1,33.0,0.415,0.15
985,4442.0,4,1,33.0,0.465,0.16
986,4443.0,3,0,33.0,0.448,0.18
987,4444.0,4,1,33.0,0.585,0.15
988,4445.0,4,1,33.0,0.560,0.12
989,4446.0,4,1,33.0,0.438,0.14
990,4447.0,3,0,32.0,0.378,0.17
991,4448.0,4,1,32.0,0.483,0.16
992,4449.0,2,1,32.0,0.178,0.18
993,4450.0,4,0,32.0,0.567,0.16
994,4451.0,4,1,32.0,0.533,0.17
995,4452.0,3,1,32.0,0.443,0.17
996,4453.0,2,1,32.0,0.213,0.16
997,4456.0,3,0,30.0,0.394,0.18
998,4457.0,2,1,34.0,0.207,0.18
999,4458.0,2,1,33.0,0.240,0.17
1000,4459.0,4,1,33.0,0.510,0.14
1001,4460.0,1,1,33.0,0.444,0.12
1002,4461.0,2,1,33.0,0.261,0.17
1003,4462.0,2,1,33.0,0.264,0.17
1004,4463.0,3,1,33.0,0.336,0.18
1005,4464.0,1,0,33.0,0.000,0.00
1006,4465.0,2,1,33.0,0.182,0.19
1007,4466.0,3,1,33.0,0.395,0.18
1008,4467.0,3,1,33.0,0.389,0.16
1009,4468.0,4,1,33.0,0.547,0.14
1010,4469.0,3,1,32.0,0.354,0.17
1011,4470.0,2,1,32.0,0.266,0.16
1012,4471.0,4,1,32.0,0.472,0.16
1013,4472.0,4,1,32.0,0.471,0.16
1014,4473.0,2,0,32.0,0.250,0.17
1015,4474.0,1,1,32.0,0.222,0.22
1016,4475.0,3,1,32.0,0.336,0.19
1017,4477.0,4,1,32.0,0.561,0.14
1018,4478.0,1,0,31.0,0.192,0.19
1019,4479.0,1,0,31.0,0.000,0.00
1020,4482.0,4,0,30.0,0.630,0.16
1021,4483.0,4,1,30.0,0.445,0.12
1022,4484.0,2,0,29.0,0.233,0.20
1023,4485.0,2,1,33.0,0.227,0.22
1024,4486.0,3,1,33.0,0.361,0.16
1025,4487.0,2,1,33.0,0.290,0.15
1026,4488.0,4,1,33.0,0.456,0.17
1027,4489.0,2,1,33.0,0.342,0.18
1028,4491.0,2,1,32.0,0.268,0.19
1029,4492.0,4,1,32.0,0.493,0.15
1030,4494.0,4,1,32.0,0.526,0.16
1031,4495.0,2,1,32.0,0.305,0.14
1032,4496.0,3,1,32.0,0.411,0.19
1033,4497.0,4,1,32.0,0.589,0.14
1034,4498.0,2,1,32.0,0.359,0.18
