,racer_1_rank,racer_1_age,racer_1_doub,racer_1_ave_st,racer_2_rank,racer_2_age,racer_2_doub,racer_2_ave_st,racer_3_rank,racer_3_age,racer_3_doub,racer_3_ave_st,racer_4_rank,racer_4_age,racer_4_doub,racer_4_ave_st,racer_5_rank,racer_5_age,racer_5_doub,racer_5_ave_st,racer_6_rank,racer_6_age,racer_6_doub,racer_6_ave_st,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_8,race_9,race_10,race_11,race_12,racer_1_male_0,racer_1_male_1,racer_2_male_0,racer_2_male_1,racer_3_male_0,racer_3_male_1,racer_4_male_0,racer_4_male_1,racer_5_male_0,racer_5_male_1,racer_6_male_0,racer_6_male_1
11370,2,52.0,0.149,0.2,2,56.0,0.19,0.22,2,22.0,0.216,0.19,3,54.0,0.371,0.18,2,24.0,0.122,0.2,2,25.0,0.045,0.18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
11371,3,49.0,0.456,0.17,2,31.0,0.269,0.21,2,37.0,0.306,0.16,2,46.0,0.292,0.16,3,23.0,0.354,0.15,2,62.0,0.297,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11372,3,34.0,0.367,0.17,2,30.0,0.288,0.21,2,45.0,0.213,0.2,3,48.0,0.385,0.17,4,46.0,0.464,0.2,2,45.0,0.234,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11373,3,47.0,0.401,0.18,2,38.0,0.158,0.19,2,25.0,0.127,0.17,2,30.0,0.228,0.15,2,35.0,0.233,0.17,1,20.0,0.0,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0
11374,3,43.0,0.426,0.17,4,42.0,0.493,0.15,3,45.0,0.396,0.17,2,55.0,0.237,0.2,2,48.0,0.288,0.18,2,37.0,0.306,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11375,3,44.0,0.338,0.21,2,50.0,0.18,0.21,2,29.0,0.276,0.17,3,23.0,0.354,0.15,3,48.0,0.385,0.17,2,26.0,0.148,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11376,2,39.0,0.171,0.22,2,30.0,0.228,0.15,2,44.0,0.312,0.2,2,45.0,0.213,0.2,2,46.0,0.292,0.16,3,43.0,0.383,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11377,4,33.0,0.48,0.15,3,49.0,0.456,0.17,3,35.0,0.421,0.15,3,43.0,0.426,0.17,2,30.0,0.288,0.21,3,34.0,0.367,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1
11378,4,46.0,0.464,0.2,3,47.0,0.401,0.18,2,31.0,0.269,0.21,4,42.0,0.493,0.15,3,44.0,0.338,0.21,2,37.0,0.261,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
11379,3,31.0,0.411,0.18,4,36.0,0.518,0.15,4,38.0,0.578,0.18,4,52.0,0.524,0.14,4,43.0,0.407,0.17,4,32.0,0.503,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11380,2,50.0,0.18,0.21,2,52.0,0.127,0.23,2,36.0,0.195,0.2,3,37.0,0.333,0.19,2,25.0,0.413,0.17,2,35.0,0.24,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11381,2,51.0,0.172,0.19,2,44.0,0.327,0.19,2,47.0,0.111,0.17,2,35.0,0.207,0.17,3,30.0,0.322,0.14,2,35.0,0.288,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11382,2,52.0,0.288,0.17,2,33.0,0.313,0.15,4,45.0,0.581,0.15,4,44.0,0.446,0.15,3,40.0,0.447,0.17,1,21.0,0.082,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11383,2,54.0,0.327,0.19,4,50.0,0.489,0.14,3,33.0,0.336,0.16,3,37.0,0.363,0.16,2,35.0,0.2,0.19,2,29.0,0.22,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11384,2,49.0,0.158,0.18,2,35.0,0.306,0.18,3,42.0,0.431,0.18,4,35.0,0.511,0.16,2,28.0,0.236,0.18,2,33.0,0.25,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11385,4,34.0,0.444,0.16,2,49.0,0.166,0.2,2,33.0,0.182,0.16,2,43.0,0.185,0.19,2,36.0,0.142,0.17,1,25.0,0.02,0.23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11386,2,30.0,0.291,0.19,2,36.0,0.195,0.2,4,29.0,0.528,0.14,3,30.0,0.322,0.14,3,30.0,0.398,0.15,2,33.0,0.313,0.15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11387,2,44.0,0.327,0.19,2,52.0,0.288,0.17,1,32.0,0.163,0.18,2,35.0,0.24,0.19,4,49.0,0.601,0.15,2,35.0,0.2,0.19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11388,4,44.0,0.446,0.15,4,27.0,0.479,0.12,2,33.0,0.25,0.16,2,54.0,0.327,0.19,2,44.0,0.342,0.16,2,25.0,0.413,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11389,2,35.0,0.306,0.18,2,35.0,0.288,0.22,4,34.0,0.444,0.16,4,42.0,0.521,0.16,2,30.0,0.291,0.19,3,33.0,0.336,0.16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11390,4,45.0,0.581,0.15,4,29.0,0.528,0.14,4,49.0,0.601,0.15,4,50.0,0.489,0.14,4,35.0,0.511,0.16,4,27.0,0.479,0.12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11391,2,43.0,0.185,0.19,2,30.0,0.291,0.19,2,44.0,0.327,0.19,2,28.0,0.236,0.18,3,37.0,0.333,0.19,2,52.0,0.288,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11392,2,36.0,0.142,0.17,3,42.0,0.431,0.18,4,27.0,0.479,0.12,2,33.0,0.313,0.15,2,35.0,0.306,0.18,2,33.0,0.182,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11393,2,35.0,0.24,0.19,4,35.0,0.511,0.16,4,42.0,0.521,0.16,2,47.0,0.111,0.17,2,50.0,0.18,0.21,4,44.0,0.446,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11394,2,35.0,0.2,0.19,3,29.0,0.412,0.16,2,51.0,0.172,0.19,4,29.0,0.528,0.14,4,34.0,0.444,0.16,1,25.0,0.02,0.23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11395,4,50.0,0.489,0.14,2,33.0,0.25,0.16,2,35.0,0.207,0.17,2,49.0,0.166,0.2,2,52.0,0.127,0.23,1,21.0,0.082,0.17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11396,2,44.0,0.342,0.16,4,49.0,0.601,0.15,2,43.0,0.185,0.19,3,33.0,0.336,0.16,2,33.0,0.182,0.16,2,36.0,0.195,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11397,3,40.0,0.447,0.17,2,28.0,0.236,0.18,2,25.0,0.413,0.17,2,50.0,0.18,0.21,4,45.0,0.581,0.15,2,49.0,0.158,0.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11398,3,37.0,0.363,0.16,3,37.0,0.333,0.19,2,35.0,0.288,0.22,2,29.0,0.22,0.18,4,27.0,0.479,0.12,2,47.0,0.111,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11399,4,35.0,0.511,0.16,3,30.0,0.322,0.14,4,50.0,0.489,0.14,2,44.0,0.327,0.19,3,29.0,0.412,0.16,2,54.0,0.327,0.19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11400,3,30.0,0.398,0.15,3,40.0,0.447,0.17,2,35.0,0.306,0.18,2,44.0,0.342,0.16,4,29.0,0.528,0.14,4,42.0,0.521,0.16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
11401,4,49.0,0.601,0.15,4,34.0,0.444,0.16,4,44.0,0.446,0.15,4,45.0,0.581,0.15,3,37.0,0.363,0.16,3,42.0,0.431,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11402,2,52.0,0.127,0.23,1,32.0,0.163,0.18,2,50.0,0.18,0.21,4,34.0,0.444,0.16,2,51.0,0.172,0.19,2,35.0,0.207,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11403,3,29.0,0.412,0.16,2,36.0,0.142,0.17,3,40.0,0.447,0.17,2,35.0,0.306,0.18,1,25.0,0.02,0.23,3,30.0,0.322,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11404,2,47.0,0.111,0.17,2,43.0,0.185,0.19,3,30.0,0.398,0.15,2,30.0,0.291,0.19,1,21.0,0.082,0.17,4,50.0,0.489,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11405,2,36.0,0.195,0.2,2,44.0,0.342,0.16,4,35.0,0.511,0.16,2,33.0,0.25,0.16,4,44.0,0.446,0.15,2,28.0,0.236,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11406,3,33.0,0.336,0.16,2,25.0,0.413,0.17,3,37.0,0.333,0.19,2,35.0,0.288,0.22,2,52.0,0.288,0.17,1,32.0,0.163,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11407,4,29.0,0.528,0.14,2,33.0,0.182,0.16,2,49.0,0.166,0.2,2,52.0,0.127,0.23,2,54.0,0.327,0.19,1,25.0,0.02,0.23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11408,4,42.0,0.521,0.16,3,37.0,0.363,0.16,3,30.0,0.322,0.14,4,49.0,0.601,0.15,2,33.0,0.313,0.15,2,43.0,0.185,0.19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11409,4,27.0,0.479,0.12,2,35.0,0.207,0.17,2,35.0,0.24,0.19,2,36.0,0.142,0.17,2,44.0,0.327,0.19,1,21.0,0.082,0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11410,2,35.0,0.288,0.22,4,45.0,0.581,0.15,2,29.0,0.22,0.18,3,29.0,0.412,0.16,2,49.0,0.158,0.18,2,44.0,0.342,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11411,3,42.0,0.431,0.18,4,42.0,0.521,0.16,2,28.0,0.236,0.18,2,35.0,0.2,0.19,3,33.0,0.336,0.16,2,30.0,0.291,0.19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11412,4,34.0,0.444,0.16,4,29.0,0.528,0.14,4,50.0,0.489,0.14,3,37.0,0.333,0.19,4,49.0,0.601,0.15,3,40.0,0.447,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
11413,4,45.0,0.581,0.15,2,35.0,0.306,0.18,3,37.0,0.363,0.16,4,27.0,0.479,0.12,4,35.0,0.511,0.16,3,30.0,0.398,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11414,1,32.0,0.163,0.18,2,47.0,0.111,0.17,2,52.0,0.288,0.17,3,30.0,0.398,0.15,1,25.0,0.02,0.23,2,52.0,0.127,0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11415,2,35.0,0.207,0.17,2,25.0,0.413,0.17,2,33.0,0.313,0.15,2,36.0,0.195,0.2,2,33.0,0.25,0.16,2,36.0,0.142,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11416,2,28.0,0.236,0.18,2,54.0,0.327,0.19,3,40.0,0.447,0.17,2,51.0,0.172,0.19,4,44.0,0.446,0.15,2,33.0,0.182,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11417,3,30.0,0.322,0.14,2,35.0,0.24,0.19,2,44.0,0.342,0.16,3,42.0,0.431,0.18,2,43.0,0.185,0.19,2,29.0,0.22,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11418,2,44.0,0.327,0.19,2,35.0,0.2,0.19,2,52.0,0.127,0.23,3,29.0,0.412,0.16,2,30.0,0.291,0.19,3,37.0,0.363,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11419,4,35.0,0.511,0.16,2,49.0,0.158,0.18,2,49.0,0.166,0.2,1,32.0,0.163,0.18,2,36.0,0.195,0.2,1,21.0,0.082,0.17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11420,2,35.0,0.288,0.22,2,50.0,0.18,0.21,2,33.0,0.182,0.16,2,33.0,0.313,0.15,2,35.0,0.306,0.18,1,25.0,0.02,0.23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11421,2,29.0,0.22,0.18,2,51.0,0.172,0.19,3,29.0,0.412,0.16,3,33.0,0.336,0.16,2,47.0,0.111,0.17,2,25.0,0.413,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11422,3,37.0,0.363,0.16,2,28.0,0.236,0.18,2,43.0,0.185,0.19,2,35.0,0.2,0.19,4,35.0,0.511,0.16,2,35.0,0.288,0.22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11423,4,50.0,0.489,0.14,4,44.0,0.446,0.15,3,42.0,0.431,0.18,3,30.0,0.322,0.14,2,50.0,0.18,0.21,2,44.0,0.327,0.19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
11424,4,29.0,0.528,0.14,4,34.0,0.444,0.16,4,27.0,0.479,0.12,4,49.0,0.601,0.15,4,45.0,0.581,0.15,4,42.0,0.521,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11425,2,41.0,0.206,0.17,2,33.0,0.234,0.21,2,42.0,0.318,0.18,3,35.0,0.365,0.15,2,26.0,0.339,0.14,1,33.0,0.05,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11426,2,55.0,0.253,0.23,2,31.0,0.207,0.17,2,28.0,0.34,0.18,2,34.0,0.335,0.14,4,30.0,0.553,0.15,3,31.0,0.353,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11427,2,48.0,0.272,0.21,4,49.0,0.438,0.19,2,41.0,0.226,0.16,3,31.0,0.346,0.2,4,29.0,0.451,0.16,2,29.0,0.375,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11428,2,30.0,0.338,0.16,2,31.0,0.266,0.17,3,43.0,0.401,0.17,2,30.0,0.346,0.17,3,35.0,0.357,0.16,3,46.0,0.46,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11429,3,34.0,0.347,0.19,2,31.0,0.25,0.17,4,34.0,0.467,0.15,4,33.0,0.504,0.14,2,22.0,0.244,0.17,2,44.0,0.25,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11430,2,26.0,0.339,0.14,4,38.0,0.612,0.14,4,30.0,0.429,0.17,3,40.0,0.358,0.16,2,28.0,0.34,0.18,3,31.0,0.346,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11431,4,49.0,0.438,0.19,3,46.0,0.46,0.18,2,55.0,0.253,0.23,2,42.0,0.318,0.18,4,50.0,0.477,0.2,3,24.0,0.371,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11432,4,33.0,0.507,0.16,2,30.0,0.338,0.16,3,31.0,0.353,0.17,2,48.0,0.272,0.21,2,31.0,0.25,0.17,3,41.0,0.404,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11433,4,33.0,0.504,0.14,4,30.0,0.429,0.17,4,30.0,0.553,0.15,2,29.0,0.375,0.15,3,39.0,0.356,0.17,2,30.0,0.346,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11434,4,29.0,0.451,0.16,3,35.0,0.365,0.15,3,40.0,0.358,0.16,3,34.0,0.347,0.19,4,36.0,0.474,0.16,2,34.0,0.335,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
11435,4,38.0,0.612,0.14,4,33.0,0.507,0.16,4,50.0,0.477,0.2,4,34.0,0.487,0.17,3,43.0,0.401,0.17,4,34.0,0.467,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11436,2,44.0,0.25,0.15,2,23.0,0.023,0.19,2,34.0,0.214,0.18,4,30.0,0.429,0.17,2,31.0,0.266,0.17,2,41.0,0.206,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11437,2,41.0,0.226,0.16,2,41.0,0.301,0.16,3,39.0,0.356,0.17,3,43.0,0.401,0.17,4,33.0,0.504,0.14,2,48.0,0.272,0.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11438,3,46.0,0.46,0.18,2,34.0,0.335,0.14,4,49.0,0.438,0.19,4,36.0,0.474,0.16,4,38.0,0.612,0.14,3,35.0,0.357,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11439,2,49.0,0.209,0.22,3,40.0,0.358,0.16,2,33.0,0.234,0.21,4,34.0,0.467,0.15,3,41.0,0.404,0.17,2,30.0,0.338,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11440,4,50.0,0.477,0.2,1,33.0,0.05,0.21,2,31.0,0.25,0.17,2,31.0,0.207,0.17,2,34.0,0.214,0.18,2,42.0,0.318,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11441,2,34.0,0.335,0.14,4,30.0,0.553,0.15,2,29.0,0.375,0.15,2,41.0,0.206,0.17,2,41.0,0.226,0.16,4,33.0,0.507,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11442,3,35.0,0.365,0.15,2,38.0,0.238,0.21,3,31.0,0.346,0.2,2,33.0,0.234,0.21,4,34.0,0.487,0.17,2,55.0,0.253,0.23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11443,4,36.0,0.474,0.16,4,34.0,0.467,0.15,2,41.0,0.301,0.16,2,26.0,0.339,0.14,2,30.0,0.346,0.17,4,30.0,0.429,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11444,3,39.0,0.356,0.17,4,50.0,0.477,0.2,4,38.0,0.612,0.14,2,30.0,0.338,0.16,3,24.0,0.371,0.16,2,28.0,0.34,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11445,3,43.0,0.401,0.17,3,41.0,0.404,0.17,3,35.0,0.357,0.16,4,33.0,0.507,0.16,3,35.0,0.365,0.15,2,22.0,0.244,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
11446,4,30.0,0.553,0.15,4,34.0,0.487,0.17,4,29.0,0.451,0.16,4,49.0,0.438,0.19,3,40.0,0.358,0.16,4,33.0,0.504,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11447,1,33.0,0.05,0.21,2,49.0,0.209,0.22,2,44.0,0.25,0.15,4,33.0,0.507,0.16,2,41.0,0.301,0.16,2,31.0,0.266,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11448,2,28.0,0.34,0.18,3,34.0,0.347,0.19,2,23.0,0.023,0.19,3,39.0,0.356,0.17,4,49.0,0.438,0.19,2,38.0,0.238,0.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11449,3,40.0,0.358,0.16,4,33.0,0.504,0.14,3,35.0,0.365,0.15,2,22.0,0.244,0.17,2,30.0,0.338,0.16,2,31.0,0.207,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11450,3,35.0,0.357,0.16,2,29.0,0.375,0.15,4,34.0,0.487,0.17,3,41.0,0.404,0.17,2,41.0,0.206,0.17,2,34.0,0.214,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11451,3,31.0,0.353,0.17,3,43.0,0.401,0.17,2,26.0,0.339,0.14,4,50.0,0.477,0.2,2,49.0,0.209,0.22,4,36.0,0.474,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11452,4,34.0,0.467,0.15,3,31.0,0.346,0.2,1,33.0,0.05,0.21,3,46.0,0.46,0.18,2,55.0,0.253,0.23,2,41.0,0.226,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11453,2,31.0,0.25,0.17,2,44.0,0.25,0.15,2,34.0,0.335,0.14,4,38.0,0.612,0.14,2,23.0,0.023,0.19,4,29.0,0.451,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11454,4,30.0,0.429,0.17,2,42.0,0.318,0.18,2,31.0,0.266,0.17,3,35.0,0.357,0.16,3,34.0,0.347,0.19,2,33.0,0.234,0.21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11455,3,41.0,0.404,0.17,4,36.0,0.474,0.16,2,38.0,0.238,0.21,4,30.0,0.553,0.15,2,31.0,0.207,0.17,2,30.0,0.346,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11456,2,29.0,0.375,0.15,3,31.0,0.353,0.17,2,22.0,0.244,0.17,2,31.0,0.25,0.17,2,48.0,0.272,0.21,3,39.0,0.356,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11457,4,33.0,0.507,0.16,4,50.0,0.477,0.2,4,49.0,0.438,0.19,4,34.0,0.487,0.17,2,34.0,0.335,0.14,3,35.0,0.365,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
11458,4,38.0,0.612,0.14,4,34.0,0.467,0.15,4,30.0,0.553,0.15,4,30.0,0.429,0.17,3,40.0,0.358,0.16,3,43.0,0.401,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11459,2,42.0,0.318,0.18,2,55.0,0.253,0.23,2,34.0,0.214,0.18,4,49.0,0.438,0.19,1,33.0,0.05,0.21,2,49.0,0.209,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11460,2,38.0,0.238,0.21,2,31.0,0.266,0.17,2,28.0,0.34,0.18,2,30.0,0.338,0.16,4,30.0,0.429,0.17,3,40.0,0.358,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11461,3,34.0,0.347,0.19,2,34.0,0.335,0.14,4,34.0,0.487,0.17,2,31.0,0.25,0.17,4,36.0,0.474,0.16,2,41.0,0.301,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11462,3,31.0,0.346,0.2,4,30.0,0.553,0.15,2,22.0,0.244,0.17,3,39.0,0.356,0.17,4,38.0,0.612,0.14,3,35.0,0.357,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11463,4,33.0,0.504,0.14,2,48.0,0.272,0.21,4,34.0,0.467,0.15,4,33.0,0.507,0.16,2,33.0,0.234,0.21,2,30.0,0.346,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11464,3,35.0,0.365,0.15,2,41.0,0.206,0.17,2,26.0,0.339,0.14,1,33.0,0.05,0.21,2,44.0,0.25,0.15,2,31.0,0.207,0.17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11465,4,50.0,0.477,0.2,3,46.0,0.46,0.18,3,31.0,0.353,0.17,2,55.0,0.253,0.23,3,41.0,0.404,0.17,4,29.0,0.451,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11466,3,43.0,0.401,0.17,2,41.0,0.226,0.16,2,42.0,0.318,0.18,3,31.0,0.346,0.2,2,29.0,0.375,0.15,2,23.0,0.023,0.19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11467,4,33.0,0.507,0.16,4,38.0,0.612,0.14,3,39.0,0.356,0.17,4,34.0,0.487,0.17,2,38.0,0.238,0.21,4,33.0,0.504,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11468,3,35.0,0.357,0.16,3,31.0,0.353,0.17,2,31.0,0.25,0.17,2,28.0,0.34,0.18,2,48.0,0.272,0.21,3,34.0,0.347,0.19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
11469,2,33.0,0.234,0.21,2,30.0,0.338,0.16,4,36.0,0.474,0.16,2,41.0,0.226,0.16,3,46.0,0.46,0.18,2,26.0,0.339,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11470,2,22.0,0.244,0.17,2,31.0,0.207,0.17,2,55.0,0.253,0.23,3,41.0,0.404,0.17,2,49.0,0.209,0.22,2,44.0,0.25,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
