,racer_1_rank,racer_1_age,racer_1_doub,racer_1_ave_st,racer_2_rank,racer_2_age,racer_2_doub,racer_2_ave_st,racer_3_rank,racer_3_age,racer_3_doub,racer_3_ave_st,racer_4_rank,racer_4_age,racer_4_doub,racer_4_ave_st,racer_5_rank,racer_5_age,racer_5_doub,racer_5_ave_st,racer_6_rank,racer_6_age,racer_6_doub,racer_6_ave_st,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_8,race_9,race_10,race_11,race_12,racer_1_male_0,racer_1_male_1,racer_2_male_0,racer_2_male_1,racer_3_male_0,racer_3_male_1,racer_4_male_0,racer_4_male_1,racer_5_male_0,racer_5_male_1,racer_6_male_0,racer_6_male_1
101,2,44.0,0.118,0.2,2,43.0,0.15,0.21,2,44.0,0.218,0.28,2,29.0,0.164,0.18,1,53.0,0.08,0.24,2,56.0,0.175,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
102,2,50.0,0.151,0.26,2,39.0,0.337,0.21,2,43.0,0.197,0.17,3,45.0,0.333,0.2,2,32.0,0.31,0.17,2,27.0,0.127,0.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
103,1,43.0,0.087,0.23,4,34.0,0.469,0.15,3,53.0,0.387,0.17,2,28.0,0.239,0.2,2,35.0,0.185,0.19,2,40.0,0.232,0.21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
104,2,30.0,0.321,0.15,3,52.0,0.397,0.17,3,22.0,0.422,0.17,3,35.0,0.42,0.2,3,30.0,0.422,0.13,4,44.0,0.546,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
105,2,30.0,0.269,0.21,3,42.0,0.393,0.17,4,44.0,0.464,0.19,3,39.0,0.381,0.21,4,37.0,0.542,0.17,2,61.0,0.261,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
106,2,55.0,0.226,0.18,3,30.0,0.42,0.16,3,50.0,0.475,0.16,2,58.0,0.316,0.19,4,39.0,0.445,0.18,2,40.0,0.242,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
107,4,34.0,0.469,0.15,2,63.0,0.234,0.21,2,32.0,0.31,0.17,3,34.0,0.417,0.16,2,44.0,0.218,0.28,2,35.0,0.185,0.19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
108,3,48.0,0.325,0.18,3,30.0,0.422,0.13,3,48.0,0.429,0.15,2,50.0,0.151,0.26,2,40.0,0.232,0.21,3,35.0,0.42,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
109,2,43.0,0.197,0.17,4,44.0,0.464,0.19,3,42.0,0.393,0.17,3,22.0,0.422,0.17,2,28.0,0.239,0.2,3,39.0,0.471,0.19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
110,4,44.0,0.546,0.16,4,37.0,0.542,0.17,2,58.0,0.316,0.19,3,53.0,0.387,0.17,3,52.0,0.397,0.17,2,55.0,0.226,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1
111,4,39.0,0.445,0.18,3,39.0,0.381,0.21,3,34.0,0.417,0.16,3,48.0,0.429,0.15,3,30.0,0.42,0.16,3,48.0,0.325,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
112,4,36.0,0.687,0.18,4,34.0,0.454,0.18,4,41.0,0.461,0.18,2,40.0,0.341,0.17,4,39.0,0.549,0.12,4,39.0,0.562,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
113,2,49.0,0.175,0.24,2,47.0,0.162,0.24,2,31.0,0.204,0.16,2,46.0,0.198,0.21,2,41.0,0.114,0.15,1,30.0,0.041,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
114,3,34.0,0.357,0.16,1,58.0,0.069,0.23,2,50.0,0.313,0.2,3,26.0,0.361,0.17,2,37.0,0.355,0.2,2,60.0,0.164,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
115,3,45.0,0.465,0.18,4,34.0,0.482,0.13,3,29.0,0.376,0.21,4,30.0,0.424,0.17,2,23.0,0.252,0.18,2,44.0,0.293,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
116,2,45.0,0.215,0.19,2,31.0,0.243,0.19,4,27.0,0.515,0.19,4,26.0,0.603,0.15,2,29.0,0.214,0.21,2,31.0,0.204,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
117,2,39.0,0.264,0.17,4,48.0,0.48,0.17,4,43.0,0.455,0.16,2,26.0,0.26,0.18,3,37.0,0.367,0.19,3,38.0,0.433,0.19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
118,4,38.0,0.427,0.17,3,24.0,0.432,0.18,2,60.0,0.164,0.17,2,28.0,0.105,0.21,2,31.0,0.236,0.19,2,46.0,0.198,0.21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
119,2,48.0,0.176,0.19,3,45.0,0.465,0.18,3,35.0,0.396,0.15,4,41.0,0.416,0.17,3,28.0,0.37,0.17,2,61.0,0.107,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
120,2,31.0,0.243,0.19,4,41.0,0.469,0.17,2,44.0,0.293,0.18,2,50.0,0.313,0.2,2,38.0,0.336,0.19,2,39.0,0.163,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
121,3,36.0,0.404,0.17,2,39.0,0.264,0.17,3,34.0,0.357,0.16,2,29.0,0.214,0.21,3,38.0,0.396,0.17,4,30.0,0.424,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
122,4,41.0,0.469,0.17,4,26.0,0.603,0.15,4,38.0,0.427,0.17,4,34.0,0.482,0.13,4,43.0,0.455,0.16,4,41.0,0.416,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
123,2,50.0,0.313,0.2,2,61.0,0.107,0.25,4,24.0,0.514,0.15,2,60.0,0.164,0.17,1,30.0,0.041,0.21,2,47.0,0.162,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
124,2,31.0,0.204,0.16,2,31.0,0.236,0.19,2,26.0,0.26,0.18,2,49.0,0.175,0.24,2,44.0,0.125,0.25,2,41.0,0.114,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
125,2,28.0,0.105,0.21,2,44.0,0.293,0.18,3,26.0,0.361,0.17,2,48.0,0.176,0.19,1,58.0,0.069,0.23,2,45.0,0.215,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
126,2,46.0,0.198,0.21,2,39.0,0.163,0.2,2,39.0,0.264,0.17,3,38.0,0.396,0.17,4,34.0,0.482,0.13,2,37.0,0.355,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
127,3,35.0,0.396,0.15,4,32.0,0.576,0.16,3,24.0,0.432,0.18,2,47.0,0.162,0.24,4,41.0,0.416,0.17,3,36.0,0.404,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
128,3,28.0,0.37,0.17,3,37.0,0.367,0.19,3,45.0,0.465,0.18,2,61.0,0.107,0.25,4,26.0,0.603,0.15,2,44.0,0.125,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
129,4,30.0,0.424,0.17,3,34.0,0.357,0.16,2,41.0,0.114,0.15,2,39.0,0.264,0.17,4,24.0,0.514,0.15,1,58.0,0.069,0.23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
130,2,38.0,0.336,0.19,2,49.0,0.175,0.24,4,41.0,0.469,0.17,2,31.0,0.243,0.19,3,36.0,0.404,0.17,1,30.0,0.041,0.21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
131,2,31.0,0.236,0.19,3,35.0,0.396,0.15,2,29.0,0.214,0.21,3,28.0,0.37,0.17,2,48.0,0.176,0.19,4,34.0,0.482,0.13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
132,3,38.0,0.433,0.19,2,46.0,0.198,0.21,4,26.0,0.603,0.15,4,32.0,0.576,0.16,2,45.0,0.215,0.19,4,38.0,0.427,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
133,3,38.0,0.396,0.17,2,28.0,0.105,0.21,4,41.0,0.416,0.17,2,38.0,0.336,0.19,4,27.0,0.515,0.19,3,45.0,0.465,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
134,4,43.0,0.455,0.16,4,30.0,0.424,0.17,2,37.0,0.355,0.2,4,41.0,0.469,0.17,3,26.0,0.361,0.17,3,37.0,0.367,0.19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
135,2,47.0,0.162,0.24,2,44.0,0.125,0.25,2,48.0,0.176,0.19,2,45.0,0.215,0.19,3,34.0,0.357,0.16,2,31.0,0.236,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
136,1,58.0,0.069,0.23,2,26.0,0.26,0.18,4,24.0,0.514,0.15,3,37.0,0.367,0.19,3,24.0,0.432,0.18,4,41.0,0.469,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
137,3,26.0,0.361,0.17,3,38.0,0.433,0.19,3,36.0,0.404,0.17,4,38.0,0.427,0.17,2,47.0,0.162,0.24,4,32.0,0.576,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
138,2,41.0,0.114,0.15,3,38.0,0.396,0.17,4,27.0,0.515,0.19,2,31.0,0.236,0.19,2,31.0,0.243,0.19,2,29.0,0.214,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
139,2,61.0,0.107,0.25,2,45.0,0.215,0.19,3,28.0,0.37,0.17,4,24.0,0.514,0.15,2,31.0,0.204,0.16,4,43.0,0.455,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
140,4,41.0,0.416,0.17,2,50.0,0.313,0.2,3,26.0,0.361,0.17,1,58.0,0.069,0.23,2,28.0,0.105,0.21,2,39.0,0.264,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
141,2,60.0,0.164,0.17,4,26.0,0.603,0.15,2,38.0,0.336,0.19,3,34.0,0.357,0.16,3,35.0,0.396,0.15,3,38.0,0.396,0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
142,2,39.0,0.163,0.2,4,41.0,0.469,0.17,4,30.0,0.424,0.17,3,36.0,0.404,0.17,2,44.0,0.293,0.18,2,48.0,0.176,0.19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
143,2,29.0,0.214,0.21,4,41.0,0.416,0.17,3,24.0,0.432,0.18,3,38.0,0.433,0.19,3,45.0,0.465,0.18,3,28.0,0.37,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
144,3,37.0,0.367,0.19,4,43.0,0.455,0.16,4,26.0,0.603,0.15,2,46.0,0.198,0.21,4,32.0,0.576,0.16,2,31.0,0.243,0.19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
145,4,34.0,0.482,0.13,4,38.0,0.427,0.17,2,26.0,0.26,0.18,4,27.0,0.515,0.19,4,30.0,0.424,0.17,2,38.0,0.336,0.19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
146,2,49.0,0.175,0.24,2,47.0,0.162,0.24,2,44.0,0.125,0.25,2,22.0,0.184,0.14,1,30.0,0.041,0.21,3,34.0,0.357,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
147,1,58.0,0.069,0.23,2,29.0,0.214,0.21,2,31.0,0.236,0.19,2,39.0,0.264,0.17,2,60.0,0.164,0.17,2,26.0,0.26,0.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
148,2,48.0,0.176,0.19,4,38.0,0.51,0.13,3,28.0,0.37,0.17,2,41.0,0.114,0.15,2,50.0,0.313,0.2,4,24.0,0.514,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
149,2,28.0,0.105,0.21,2,31.0,0.204,0.16,2,39.0,0.163,0.2,3,35.0,0.396,0.15,2,61.0,0.107,0.25,2,44.0,0.293,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
150,3,36.0,0.404,0.17,2,38.0,0.336,0.19,3,37.0,0.367,0.19,2,44.0,0.125,0.25,3,38.0,0.433,0.19,2,45.0,0.215,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
151,4,38.0,0.51,0.13,2,50.0,0.313,0.2,2,61.0,0.107,0.25,3,34.0,0.357,0.16,2,22.0,0.184,0.14,2,31.0,0.204,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
152,2,45.0,0.215,0.19,2,48.0,0.176,0.19,1,58.0,0.069,0.23,2,44.0,0.293,0.18,2,49.0,0.175,0.24,3,35.0,0.396,0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
153,2,60.0,0.164,0.17,3,28.0,0.37,0.17,2,28.0,0.105,0.21,2,29.0,0.214,0.21,2,38.0,0.336,0.19,3,37.0,0.367,0.19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
154,4,24.0,0.514,0.15,4,43.0,0.455,0.16,3,38.0,0.433,0.19,2,31.0,0.243,0.19,2,39.0,0.163,0.2,3,36.0,0.404,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
155,3,26.0,0.361,0.17,4,38.0,0.427,0.17,4,30.0,0.424,0.17,4,26.0,0.603,0.15,4,32.0,0.576,0.16,2,46.0,0.198,0.21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
156,4,27.0,0.515,0.19,4,34.0,0.482,0.13,4,41.0,0.469,0.17,4,41.0,0.416,0.17,3,24.0,0.432,0.18,3,38.0,0.396,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
157,2,31.0,0.236,0.19,2,44.0,0.125,0.25,2,47.0,0.162,0.24,2,22.0,0.184,0.14,1,30.0,0.041,0.21,2,49.0,0.175,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
158,2,39.0,0.264,0.17,2,61.0,0.107,0.25,2,39.0,0.163,0.2,4,24.0,0.514,0.15,2,26.0,0.26,0.18,2,48.0,0.176,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
159,2,31.0,0.204,0.16,2,41.0,0.114,0.15,4,38.0,0.51,0.13,2,50.0,0.313,0.2,2,46.0,0.198,0.21,2,60.0,0.164,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
160,2,38.0,0.336,0.19,2,45.0,0.215,0.19,2,28.0,0.105,0.21,3,35.0,0.396,0.15,3,38.0,0.433,0.19,4,38.0,0.427,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
161,3,34.0,0.357,0.16,2,31.0,0.243,0.19,3,36.0,0.404,0.17,4,26.0,0.603,0.15,2,47.0,0.162,0.24,4,41.0,0.416,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
162,3,37.0,0.367,0.19,2,44.0,0.293,0.18,2,44.0,0.125,0.25,4,34.0,0.482,0.13,3,38.0,0.396,0.17,1,30.0,0.041,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
163,3,28.0,0.37,0.17,2,39.0,0.163,0.2,2,49.0,0.175,0.24,2,48.0,0.176,0.19,2,41.0,0.114,0.15,1,58.0,0.069,0.23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
164,2,50.0,0.313,0.2,4,38.0,0.51,0.13,4,43.0,0.455,0.16,2,31.0,0.236,0.19,2,22.0,0.184,0.14,2,28.0,0.105,0.21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
165,3,35.0,0.396,0.15,3,36.0,0.404,0.17,2,29.0,0.214,0.21,3,38.0,0.433,0.19,4,24.0,0.514,0.15,3,34.0,0.357,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
166,4,41.0,0.416,0.17,3,38.0,0.396,0.17,4,26.0,0.603,0.15,2,45.0,0.215,0.19,2,44.0,0.293,0.18,2,38.0,0.336,0.19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
167,4,38.0,0.427,0.17,2,46.0,0.198,0.21,4,34.0,0.482,0.13,4,43.0,0.455,0.16,3,28.0,0.37,0.17,3,37.0,0.367,0.19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
168,3,26.0,0.361,0.17,3,24.0,0.432,0.18,4,27.0,0.515,0.19,4,30.0,0.424,0.17,4,41.0,0.469,0.17,4,32.0,0.576,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
169,2,63.0,0.103,0.22,2,44.0,0.138,0.18,2,39.0,0.322,0.18,3,24.0,0.336,0.19,2,27.0,0.284,0.16,1,25.0,0.032,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
170,2,46.0,0.252,0.2,2,43.0,0.177,0.2,2,26.0,0.171,0.18,2,39.0,0.252,0.17,2,37.0,0.314,0.14,2,29.0,0.32,0.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
171,3,34.0,0.459,0.18,3,40.0,0.407,0.17,3,31.0,0.4,0.16,2,26.0,0.277,0.17,2,29.0,0.195,0.19,4,24.0,0.514,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
172,2,38.0,0.25,0.18,4,42.0,0.601,0.15,2,37.0,0.225,0.2,4,37.0,0.483,0.15,2,37.0,0.284,0.16,3,32.0,0.39,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
173,4,32.0,0.525,0.14,3,45.0,0.417,0.16,3,24.0,0.432,0.18,3,39.0,0.413,0.18,3,26.0,0.361,0.17,4,24.0,0.488,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
174,2,43.0,0.177,0.2,2,39.0,0.34,0.2,3,33.0,0.339,0.23,4,35.0,0.484,0.14,3,40.0,0.432,0.18,4,39.0,0.562,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
175,3,48.0,0.429,0.15,2,40.0,0.287,0.16,2,29.0,0.32,0.21,2,43.0,0.272,0.17,2,26.0,0.277,0.17,3,24.0,0.336,0.19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
176,3,43.0,0.408,0.17,4,46.0,0.45,0.18,3,32.0,0.39,0.19,4,24.0,0.514,0.15,3,30.0,0.404,0.16,2,26.0,0.171,0.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
177,2,39.0,0.252,0.17,3,34.0,0.459,0.18,4,24.0,0.488,0.17,3,43.0,0.5,0.18,2,39.0,0.322,0.18,4,37.0,0.483,0.15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
178,3,45.0,0.417,0.16,2,37.0,0.225,0.2,4,44.0,0.575,0.16,4,39.0,0.562,0.16,4,24.0,0.582,0.15,3,31.0,0.4,0.16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
179,4,42.0,0.601,0.15,3,38.0,0.308,0.17,2,29.0,0.195,0.19,4,44.0,0.507,0.14,4,43.0,0.592,0.14,3,24.0,0.432,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
180,4,46.0,0.45,0.18,4,35.0,0.484,0.14,4,36.0,0.393,0.18,3,48.0,0.429,0.15,4,26.0,0.603,0.15,3,39.0,0.413,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
181,2,37.0,0.225,0.2,3,32.0,0.39,0.19,4,32.0,0.525,0.14,3,43.0,0.408,0.17,2,43.0,0.272,0.17,4,44.0,0.507,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
182,2,39.0,0.322,0.18,3,40.0,0.432,0.18,4,26.0,0.603,0.15,3,30.0,0.404,0.16,3,40.0,0.407,0.17,3,33.0,0.339,0.23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
183,2,26.0,0.171,0.18,3,43.0,0.5,0.18,2,37.0,0.284,0.16,2,43.0,0.177,0.2,4,36.0,0.393,0.18,2,39.0,0.34,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
184,2,29.0,0.195,0.19,3,48.0,0.429,0.15,2,37.0,0.314,0.14,2,27.0,0.284,0.16,3,45.0,0.417,0.16,4,44.0,0.575,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
185,4,39.0,0.562,0.16,4,24.0,0.582,0.15,2,63.0,0.103,0.22,3,38.0,0.308,0.17,2,29.0,0.32,0.21,2,39.0,0.252,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
186,3,31.0,0.4,0.16,3,39.0,0.413,0.18,3,43.0,0.408,0.17,2,38.0,0.25,0.18,3,33.0,0.339,0.23,4,43.0,0.592,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
187,3,30.0,0.404,0.16,2,46.0,0.252,0.2,3,26.0,0.361,0.17,2,39.0,0.34,0.2,4,46.0,0.45,0.18,4,32.0,0.525,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
188,3,40.0,0.432,0.18,4,37.0,0.483,0.15,2,27.0,0.284,0.16,4,36.0,0.393,0.18,3,34.0,0.459,0.18,2,43.0,0.272,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
189,3,43.0,0.5,0.18,2,37.0,0.314,0.14,4,44.0,0.507,0.14,4,42.0,0.601,0.15,4,35.0,0.484,0.14,3,40.0,0.407,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
190,4,26.0,0.603,0.15,4,24.0,0.488,0.17,4,43.0,0.592,0.14,4,44.0,0.575,0.16,3,38.0,0.308,0.17,2,37.0,0.284,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
191,4,24.0,0.582,0.15,3,24.0,0.336,0.19,2,43.0,0.177,0.2,3,33.0,0.339,0.23,2,46.0,0.252,0.2,1,25.0,0.032,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
192,3,38.0,0.308,0.17,2,39.0,0.252,0.17,2,40.0,0.287,0.16,3,24.0,0.432,0.18,2,37.0,0.225,0.2,2,63.0,0.103,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
193,2,29.0,0.32,0.21,4,44.0,0.575,0.16,4,39.0,0.562,0.16,3,31.0,0.4,0.16,3,32.0,0.39,0.19,2,44.0,0.138,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
194,4,44.0,0.507,0.14,3,30.0,0.404,0.16,3,39.0,0.413,0.18,2,39.0,0.322,0.18,1,25.0,0.032,0.19,3,34.0,0.459,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
195,4,37.0,0.483,0.15,4,32.0,0.525,0.14,3,48.0,0.429,0.15,2,40.0,0.287,0.16,2,43.0,0.177,0.2,3,40.0,0.432,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
196,4,35.0,0.484,0.14,2,26.0,0.171,0.18,2,39.0,0.252,0.17,2,46.0,0.252,0.2,2,44.0,0.138,0.18,2,27.0,0.284,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
197,3,33.0,0.339,0.23,4,36.0,0.393,0.18,3,45.0,0.417,0.16,2,29.0,0.195,0.19,3,31.0,0.4,0.16,2,39.0,0.322,0.18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
198,4,43.0,0.592,0.14,4,24.0,0.514,0.15,4,46.0,0.45,0.18,4,32.0,0.525,0.14,4,39.0,0.562,0.16,2,37.0,0.314,0.14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
199,3,39.0,0.413,0.18,2,37.0,0.284,0.16,4,37.0,0.483,0.15,3,26.0,0.361,0.17,4,24.0,0.488,0.17,3,43.0,0.5,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
200,2,44.0,0.138,0.18,2,29.0,0.32,0.21,3,38.0,0.308,0.17,2,63.0,0.103,0.22,2,39.0,0.252,0.17,1,25.0,0.032,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
201,3,32.0,0.39,0.19,3,33.0,0.339,0.23,2,27.0,0.284,0.16,3,45.0,0.417,0.16,2,39.0,0.34,0.2,3,26.0,0.361,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
