,proba,pred,result,bet,buy_flag,money,gain,date,month,hit_flag,year,day,num_date,range_date,season
19589,0.3110268269583136,0.0,0.0,0.0,0.0,750.0,0.0,2021-01-29,1,0,2021,29,4,6,wi
19590,0.3392688441798228,0.07223350405576201,0.0,700.0,1.0,680.0,0.0,2021-01-29,1,0,2021,29,4,6,wi
19591,0.35251759688065554,0.11416011783846858,0.0,1100.0,1.0,3430.0,0.0,2021-01-30,1,0,2021,30,5,6,wi
19592,0.32429993777233584,0.024863342360711416,0.0,200.0,1.0,1450.0,0.0,2021-01-30,1,0,2021,30,5,6,wi
19593,0.35458016874804094,0.12068727220806497,0.0,1200.0,1.0,31190.0,0.0,2021-01-30,1,0,2021,30,5,6,wi
19594,0.37095664689481694,0.1725117940996732,0.0,1700.0,1.0,1720.0,0.0,2021-01-30,1,0,2021,30,5,6,wi
19595,0.1964029886764138,0.0,0.0,0.0,0.0,2020.0,0.0,2021-01-30,1,0,2021,30,5,6,wi
19596,0.39101717535808456,0.2359947534505218,0.0,2400.0,1.0,65240.0,0.0,2021-01-30,1,0,2021,30,5,6,wi
19597,0.40273334549109624,0.2730714014393083,0.0,2700.0,1.0,640.0,0.0,2021-01-30,1,0,2021,30,5,6,wi
19598,0.3393898594242723,0.0726164653450565,0.0,700.0,1.0,6320.0,0.0,2021-01-30,1,0,2021,30,5,6,wi
19599,0.32205555802020985,0.017760844097369555,0.0,200.0,1.0,1220.0,0.0,2021-01-30,1,0,2021,30,5,6,wi
19600,0.3457183026459729,0.09264327094656433,0.0,900.0,1.0,590.0,0.0,2021-01-30,1,0,2021,30,5,6,wi
19601,0.3240873479410484,0.024190586822753657,0.0,200.0,1.0,15440.0,0.0,2021-01-30,1,0,2021,30,5,6,wi
19602,0.2822031248879117,0.0,0.0,0.0,0.0,940.0,0.0,2021-01-30,1,0,2021,30,5,6,wi
19603,0.38964546799003014,0.2316538885901116,0.0,2300.0,1.0,730.0,0.0,2021-01-31,1,0,2021,31,6,6,wi
19604,0.23248963213180177,0.0,0.0,0.0,0.0,950.0,0.0,2021-01-31,1,0,2021,31,6,6,wi
19605,0.3682359802788043,0.16390205241177092,0.0,1600.0,1.0,560.0,0.0,2021-01-31,1,0,2021,31,6,6,wi
19606,0.2896960460087811,0.0,0.0,0.0,0.0,2400.0,0.0,2021-01-31,1,0,2021,31,6,6,wi
19607,0.2944810064471354,0.0,0.0,0.0,0.0,1240.0,0.0,2021-01-31,1,0,2021,31,6,6,wi
19608,0.27314953547088183,0.0,0.0,0.0,0.0,2610.0,0.0,2021-01-31,1,0,2021,31,6,6,wi
19609,0.32216881624819244,0.018119257760116803,0.0,200.0,1.0,1440.0,0.0,2021-01-31,1,0,2021,31,6,6,wi
19610,0.38739285237106647,0.22452532734439923,0.0,2200.0,1.0,870.0,0.0,2021-01-31,1,0,2021,31,6,6,wi
19611,0.5357443724525656,0.6939941918469033,0.0,6900.0,1.0,1330.0,0.0,2021-01-31,1,0,2021,31,6,6,wi
19612,0.3267664336627031,0.032668742833282804,0.0,300.0,1.0,12120.0,0.0,2021-01-31,1,0,2021,31,6,6,wi
19613,0.2503742849372068,0.0,0.0,0.0,0.0,1210.0,0.0,2021-01-31,1,0,2021,31,6,6,wi
19614,0.2730467678649346,0.0,0.0,0.0,0.0,14030.0,0.0,2021-02-02,2,0,2021,2,1,4,wi
19615,0.3362904006130094,0.06280800899828987,0.0,600.0,1.0,860.0,0.0,2021-02-02,2,0,2021,2,1,4,wi
19616,0.38077472419965364,0.20358179325685954,0.0,2000.0,1.0,1000.0,0.0,2021-02-02,2,0,2021,2,1,4,wi
19617,0.5011845127230736,0.58462707450522,0.0,5800.0,1.0,1350.0,0.0,2021-02-02,2,0,2021,2,1,4,wi
19618,0.29511447968160914,0.0,0.0,0.0,0.0,750.0,0.0,2021-02-02,2,0,2021,2,1,4,wi
19619,0.20910203382228693,0.0,0.0,0.0,0.0,7370.0,0.0,2021-02-02,2,0,2021,2,1,4,wi
19620,0.4373817167281884,0.3827186196990384,0.0,3800.0,1.0,940.0,0.0,2021-02-02,2,0,2021,2,1,4,wi
19621,0.23998133000747052,0.0,0.0,0.0,0.0,8430.0,0.0,2021-02-02,2,0,2021,2,1,4,wi
19622,0.33000304222867366,0.04291121926676,0.0,400.0,1.0,1250.0,0.0,2021-02-02,2,0,2021,2,1,4,wi
19623,0.3563868825793939,0.12640474574942306,0.0,1300.0,1.0,1510.0,0.0,2021-02-02,2,0,2021,2,1,4,wi
19624,0.34729723440995086,0.09763991204572142,0.0,1000.0,1.0,8330.0,0.0,2021-02-02,2,0,2021,2,1,4,wi
19625,0.3217134202139272,0.01667812484157305,0.0,200.0,1.0,5720.0,0.0,2021-02-03,2,0,2021,3,2,4,wi
19626,0.43388747763997926,0.37166085327951937,0.0,3700.0,1.0,1560.0,0.0,2021-02-03,2,0,2021,3,2,4,wi
19627,0.2750788834665256,0.0,0.0,0.0,0.0,830.0,0.0,2021-02-03,2,0,2021,3,2,4,wi
19628,0.26244848746442545,0.0,0.0,0.0,0.0,1340.0,0.0,2021-02-03,2,0,2021,3,2,4,wi
19629,0.31882121718629314,0.007525544062163991,0.0,100.0,1.0,700.0,0.0,2021-02-03,2,0,2021,3,2,4,wi
19630,0.2593676218817993,0.0,0.0,0.0,0.0,4600.0,0.0,2021-02-03,2,0,2021,3,2,4,wi
19631,0.39471155423914916,0.24768587638193917,0.0,2500.0,1.0,2490.0,0.0,2021-02-03,2,0,2021,3,2,4,wi
19632,0.35567206164442927,0.12414264440744782,0.0,1200.0,1.0,950.0,0.0,2021-02-03,2,0,2021,3,2,4,wi
19633,0.3364548187742203,0.0633283218835563,0.0,600.0,1.0,1330.0,0.0,2021-02-03,2,0,2021,3,2,4,wi
19634,0.30889049492865345,0.0,0.0,0.0,0.0,1300.0,0.0,2021-02-03,2,0,2021,3,2,4,wi
19635,0.34660638132369437,0.09545365865401578,0.0,1000.0,1.0,1300.0,0.0,2021-02-03,2,0,2021,3,2,4,wi
19636,0.43453083671888737,0.37369680853010556,0.0,3700.0,1.0,1350.0,0.0,2021-02-04,2,0,2021,4,3,4,wi
19637,0.34782389874138414,0.09930657852487945,0.0,1000.0,1.0,560.0,0.0,2021-02-04,2,0,2021,4,3,4,wi
19638,0.3901288832839116,0.23318369043492582,0.0,2300.0,1.0,7450.0,0.0,2021-02-04,2,0,2021,4,3,4,wi
19639,0.2652186206209498,0.0,0.0,0.0,0.0,5770.0,0.0,2021-02-04,2,0,2021,4,3,4,wi
19640,0.1988337787057681,0.0,0.0,0.0,0.0,2600.0,0.0,2021-02-04,2,0,2021,4,3,4,wi
19641,0.3529887318837336,0.11565105783558427,0.0,1200.0,1.0,4180.0,0.0,2021-02-04,2,0,2021,4,3,4,wi
19642,0.2213888501376571,0.0,0.0,0.0,0.0,730.0,0.0,2021-02-04,2,0,2021,4,3,4,wi
