,money,number_race,racer_1_ID,racer_1_b,racer_1_m,racer_2_ID,racer_2_b,racer_2_m,racer_3_ID,racer_3_b,racer_3_m,racer_4_ID,racer_4_b,racer_4_m,racer_5_ID,racer_5_b,racer_5_m,racer_6_ID,racer_6_b,racer_6_m,result_com
,1110.0,10,3461,4.0,43.0,4159,29.0,33.0,3488,63.0,27.0,3022,60.0,13.0,3058,40.0,31.0,3832,35.0,25.0,2
,2330.0,11,4154,37.0,47.0,4515,52.0,30.0,2992,2.0,15.0,3295,48.0,45.0,4247,51.0,32.0,4062,24.0,40.0,1
,1960.0,12,3349,6.0,49.0,3401,39.0,51.0,3497,22.0,37.0,4500,49.0,42.0,3757,32.0,26.0,3680,11.0,36.0,61
,1340.0,1,3295,48.0,45.0,4272,53.0,53.0,3998,44.0,46.0,3535,5.0,23.0,3461,4.0,43.0,4873,17.0,50.0,7
,4990.0,2,4062,24.0,40.0,4515,52.0,30.0,3616,34.0,34.0,4500,49.0,42.0,3283,45.0,22.0,4633,8.0,52.0,6
,500.0,3,4259,28.0,38.0,4644,7.0,29.0,4154,37.0,47.0,3135,57.0,18.0,3401,39.0,51.0,3936,1.0,39.0,7
,9610.0,4,2992,2.0,15.0,3832,35.0,25.0,3392,55.0,21.0,3680,11.0,36.0,4564,12.0,12.0,4257,58.0,17.0,14
,2150.0,5,3022,60.0,13.0,4124,19.0,48.0,3710,42.0,14.0,3058,40.0,31.0,4622,56.0,16.0,4842,47.0,24.0,13
,880.0,6,3757,32.0,26.0,4155,31.0,19.0,3349,6.0,49.0,4299,50.0,11.0,3488,63.0,27.0,3998,44.0,46.0,21
,18420.0,7,3444,16.0,35.0,4247,51.0,32.0,4583,54.0,28.0,4644,7.0,29.0,3187,25.0,20.0,4234,10.0,44.0,24
,1000.0,8,3268,20.0,41.0,3135,57.0,18.0,3936,1.0,39.0,3616,34.0,34.0,3392,55.0,21.0,3535,5.0,23.0,2
,7040.0,9,4159,29.0,33.0,4299,50.0,11.0,4633,8.0,52.0,3710,42.0,14.0,3680,11.0,36.0,3497,22.0,37.0,61
,670.0,10,3349,6.0,49.0,4259,28.0,38.0,3757,32.0,26.0,4062,24.0,40.0,4124,19.0,48.0,3295,48.0,45.0,1
,790.0,11,4155,31.0,19.0,2992,2.0,15.0,3022,60.0,13.0,3268,20.0,41.0,4272,53.0,53.0,4154,37.0,47.0,2
,2460.0,12,4500,49.0,42.0,4159,29.0,33.0,3461,4.0,43.0,4515,52.0,30.0,3832,35.0,25.0,4583,54.0,28.0,11
,16820.0,1,3022,60.0,13.0,3187,25.0,20.0,4257,58.0,17.0,3461,4.0,54.0,3135,57.0,18.0,3444,16.0,35.0,101
,760.0,2,3401,39.0,51.0,4633,8.0,52.0,3058,40.0,31.0,3757,32.0,26.0,4842,47.0,24.0,3998,44.0,46.0,2
,1670.0,3,3832,35.0,25.0,3710,42.0,14.0,3497,22.0,37.0,3283,45.0,22.0,3268,20.0,41.0,4622,56.0,16.0,6
,6380.0,4,3295,48.0,45.0,4583,54.0,28.0,3616,34.0,34.0,4564,12.0,12.0,4247,51.0,32.0,4873,17.0,50.0,109
,1310.0,5,4154,37.0,47.0,3488,63.0,27.0,3135,57.0,18.0,4234,10.0,44.0,3444,16.0,35.0,4299,50.0,11.0,1
,910.0,6,4062,24.0,40.0,3680,11.0,36.0,3401,39.0,51.0,3187,25.0,20.0,4159,29.0,33.0,4842,47.0,24.0,5
,1870.0,7,4272,53.0,53.0,3535,5.0,23.0,4622,56.0,16.0,4257,58.0,17.0,3058,40.0,31.0,3392,55.0,21.0,10
,2670.0,8,4124,19.0,48.0,4564,12.0,12.0,4633,8.0,52.0,3936,1.0,39.0,3616,34.0,34.0,4644,7.0,29.0,10
,9420.0,9,3497,22.0,37.0,4234,10.0,44.0,3283,45.0,22.0,3488,63.0,27.0,4873,17.0,50.0,4247,51.0,32.0,21
,1390.0,10,3757,32.0,26.0,3832,35.0,25.0,4272,53.0,53.0,3295,48.0,45.0,4154,37.0,47.0,3461,4.0,54.0,6
,3560.0,11,3268,20.0,41.0,4159,29.0,33.0,4124,19.0,48.0,4583,54.0,28.0,3022,60.0,13.0,4062,24.0,40.0,15
,1540.0,12,4155,31.0,19.0,4500,49.0,42.0,3349,6.0,49.0,4259,28.0,38.0,2992,2.0,15.0,4515,52.0,30.0,21
