,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
11779,24.0,5.0,226.0,0.9,68440.0,31800.0,67.0,318.0,215.22012578616355,5.660377358490567,18.0,62.0
11782,24.0,5.0,228.0,0.9,32390.0,22100.0,67.0,221.0,146.56108597285066,5.429864253393665,12.0,63.0
11785,24.0,5.0,230.0,0.9,38210.0,23100.0,67.0,231.0,165.4112554112554,6.493506493506493,15.0,64.0
11794,24.0,5.0,236.0,0.9,44280.0,30600.0,67.0,306.0,144.70588235294116,5.88235294117647,18.0,67.0
11797,24.0,5.0,238.0,0.9,22400.0,19100.0,67.0,191.0,117.27748691099475,5.7591623036649215,11.0,68.0
11800,24.0,5.0,240.0,0.9,39490.0,24700.0,67.0,247.0,159.87854251012146,6.0728744939271255,15.0,69.0
11818,24.0,5.0,252.0,0.9,48740.0,23000.0,67.0,230.0,211.91304347826087,8.26086956521739,19.0,75.0
11821,24.0,5.0,254.0,0.9,40870.0,24500.0,67.0,245.0,166.81632653061226,6.530612244897959,16.0,76.0
11824,24.0,5.0,256.0,0.9,40230.0,24400.0,67.0,244.0,164.87704918032787,6.557377049180328,16.0,77.0
11827,24.0,5.0,258.0,0.9,34280.0,22500.0,67.0,225.0,152.35555555555555,6.666666666666667,15.0,78.0
11836,24.0,5.0,264.0,0.9,26820.0,21500.0,67.0,215.0,124.74418604651164,5.116279069767442,11.0,81.0
11839,24.0,5.0,266.0,0.9,30940.0,21400.0,67.0,214.0,144.57943925233644,5.607476635514018,12.0,82.0
11651,24.0,5.0,140.0,0.92,51770.0,44900.0,67.0,449.0,115.30066815144768,5.79064587973274,26.0,19.0
11654,24.0,5.0,142.0,0.92,63470.0,47700.0,67.0,477.0,133.06079664570228,5.031446540880504,24.0,20.0
11657,24.0,5.0,144.0,0.92,50890.0,40800.0,67.0,408.0,124.73039215686276,5.147058823529411,21.0,21.0
11660,24.0,5.0,146.0,0.92,68610.0,48300.0,67.0,483.0,142.04968944099377,5.383022774327122,26.0,22.0
11669,24.0,5.0,152.0,0.92,57960.0,46500.0,67.0,465.0,124.64516129032258,5.161290322580645,24.0,25.0
11672,24.0,5.0,154.0,0.92,56000.0,38600.0,67.0,386.0,145.0777202072539,5.958549222797927,23.0,26.0
11675,24.0,5.0,156.0,0.92,54230.0,38100.0,67.0,381.0,142.33595800524935,5.774278215223097,22.0,27.0
11678,24.0,5.0,158.0,0.92,53240.0,35900.0,67.0,359.0,148.3008356545961,6.406685236768802,23.0,28.0
11681,24.0,5.0,160.0,0.92,41880.0,31700.0,67.0,317.0,132.1135646687697,5.3627760252365935,17.0,29.0
11684,24.0,5.0,162.0,0.92,57790.0,32000.0,67.0,320.0,180.59375,5.3125,17.0,30.0
11687,24.0,5.0,164.0,0.92,62370.0,29400.0,67.0,294.0,212.14285714285717,6.802721088435375,20.0,31.0
11690,24.0,5.0,166.0,0.92,48870.0,36600.0,67.0,366.0,133.52459016393442,5.46448087431694,20.0,32.0
11693,24.0,5.0,168.0,0.92,58760.0,41800.0,67.0,418.0,140.57416267942585,5.023923444976076,21.0,33.0
11699,24.0,5.0,172.0,0.92,65130.0,40100.0,67.0,401.0,162.41895261845386,5.486284289276807,22.0,35.0
11702,24.0,5.0,174.0,0.92,71360.0,40000.0,67.0,400.0,178.4,5.75,23.0,36.0
11705,24.0,5.0,176.0,0.92,62280.0,37400.0,67.0,374.0,166.524064171123,6.417112299465241,24.0,37.0
11708,24.0,5.0,178.0,0.92,73940.0,39600.0,67.0,396.0,186.7171717171717,6.0606060606060606,24.0,38.0
11711,24.0,5.0,180.0,0.92,63980.0,43500.0,67.0,435.0,147.08045977011494,5.977011494252873,26.0,39.0
11714,24.0,5.0,182.0,0.92,41620.0,30900.0,67.0,309.0,134.69255663430422,5.177993527508091,16.0,40.0
11717,24.0,5.0,184.0,0.92,39770.0,26500.0,67.0,265.0,150.0754716981132,5.660377358490567,15.0,41.0
11777,24.0,5.0,224.0,0.92,32640.0,21700.0,67.0,217.0,150.4147465437788,5.990783410138248,13.0,61.0
11780,24.0,5.0,226.0,0.92,57060.0,26800.0,67.0,268.0,212.910447761194,5.597014925373134,15.0,62.0
11783,24.0,5.0,228.0,0.92,32390.0,18500.0,67.0,185.0,175.0810810810811,6.486486486486487,12.0,63.0
11786,24.0,5.0,230.0,0.92,35780.0,20200.0,67.0,202.0,177.12871287128712,6.435643564356436,13.0,64.0
11807,24.0,5.0,244.0,0.92,35790.0,22500.0,67.0,225.0,159.06666666666666,7.111111111111111,16.0,71.0
11810,24.0,5.0,246.0,0.92,34920.0,26200.0,67.0,262.0,133.2824427480916,5.343511450381679,14.0,72.0
11819,24.0,5.0,252.0,0.92,42210.0,18500.0,67.0,185.0,228.16216216216216,8.64864864864865,16.0,75.0
11822,24.0,5.0,254.0,0.92,38330.0,21700.0,67.0,217.0,176.6359447004608,6.912442396313365,15.0,76.0
11825,24.0,5.0,256.0,0.92,31190.0,20600.0,67.0,206.0,151.40776699029126,6.310679611650485,13.0,77.0
11828,24.0,5.0,258.0,0.92,27590.0,17700.0,67.0,177.0,155.87570621468927,6.779661016949152,12.0,78.0
11831,24.0,5.0,260.0,0.92,32140.0,23000.0,67.0,230.0,139.73913043478262,5.652173913043479,13.0,79.0
11834,24.0,5.0,262.0,0.92,26310.0,21200.0,67.0,212.0,124.10377358490564,5.660377358490567,12.0,80.0
11837,24.0,5.0,264.0,0.92,26820.0,17900.0,67.0,179.0,149.83240223463687,6.145251396648044,11.0,81.0
11840,24.0,5.0,266.0,0.92,28400.0,17300.0,67.0,173.0,164.16184971098266,6.358381502890173,11.0,82.0
11949,24.0,8.0,172.0,0.85,87730.0,51100.0,67.0,511.0,171.6829745596869,5.870841487279844,30.0,35.0
11952,24.0,8.0,174.0,0.85,80500.0,52000.0,67.0,520.0,154.80769230769232,5.1923076923076925,27.0,36.0
12045,24.0,8.0,236.0,0.85,35850.0,30000.0,67.0,300.0,119.5,5.666666666666666,17.0,67.0
12048,24.0,8.0,238.0,0.85,40810.0,27400.0,67.0,274.0,148.94160583941607,6.204379562043796,17.0,68.0
