,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
8172,17.0,5.0,174.0,0.85,83800.0,60300.0,83.0,603.0,138.97180762852403,5.638474295190713,34.0,36.0
8175,17.0,5.0,176.0,0.85,75160.0,56400.0,83.0,564.0,133.26241134751774,5.673758865248227,32.0,37.0
8196,17.0,5.0,190.0,0.85,78100.0,53900.0,83.0,539.0,144.89795918367346,5.565862708719852,30.0,44.0
8199,17.0,5.0,192.0,0.85,63240.0,51400.0,83.0,514.0,123.03501945525292,5.252918287937743,27.0,45.0
8214,17.0,5.0,202.0,0.85,84870.0,54200.0,83.0,542.0,156.58671586715866,5.535055350553505,30.0,50.0
8217,17.0,5.0,204.0,0.85,77220.0,49800.0,83.0,498.0,155.06024096385542,5.823293172690764,29.0,51.0
8220,17.0,5.0,206.0,0.85,67070.0,46700.0,83.0,467.0,143.6188436830835,6.423982869379015,30.0,52.0
8235,17.0,5.0,216.0,0.85,64790.0,53400.0,83.0,534.0,121.32958801498128,6.367041198501873,34.0,57.0
8262,17.0,5.0,234.0,0.85,53660.0,45100.0,83.0,451.0,118.980044345898,6.208425720620843,28.0,66.0
8265,17.0,5.0,236.0,0.85,57100.0,45400.0,83.0,454.0,125.77092511013215,6.387665198237885,29.0,67.0
8268,17.0,5.0,238.0,0.85,60930.0,51700.0,83.0,517.0,117.852998065764,5.222437137330754,27.0,68.0
8271,17.0,5.0,240.0,0.85,55850.0,44600.0,83.0,446.0,125.22421524663676,6.278026905829597,28.0,69.0
8301,17.0,5.0,260.0,0.85,50570.0,43100.0,83.0,431.0,117.33178654292344,6.496519721577726,28.0,79.0
8134,17.0,5.0,148.0,0.9,67660.0,55400.0,83.0,554.0,122.12996389891696,5.776173285198556,32.0,23.0
8140,17.0,5.0,152.0,0.9,80810.0,54500.0,83.0,545.0,148.27522935779817,6.422018348623854,35.0,25.0
8143,17.0,5.0,154.0,0.9,84810.0,57100.0,83.0,571.0,148.52889667250437,5.253940455341506,30.0,26.0
8146,17.0,5.0,156.0,0.9,64100.0,48700.0,83.0,487.0,131.62217659137576,5.133470225872689,25.0,27.0
8152,17.0,5.0,160.0,0.9,73510.0,62900.0,83.0,629.0,116.86804451510334,5.405405405405405,34.0,29.0
8155,17.0,5.0,162.0,0.9,83550.0,66300.0,83.0,663.0,126.01809954751133,5.279034690799397,35.0,30.0
8164,17.0,5.0,168.0,0.9,70940.0,52300.0,83.0,523.0,135.64053537284894,6.500956022944552,34.0,33.0
8167,17.0,5.0,170.0,0.9,77160.0,55500.0,83.0,555.0,139.02702702702703,5.225225225225225,29.0,34.0
8170,17.0,5.0,172.0,0.9,78200.0,52000.0,83.0,520.0,150.3846153846154,5.5769230769230775,29.0,35.0
8173,17.0,5.0,174.0,0.9,78330.0,49500.0,83.0,495.0,158.24242424242425,6.666666666666667,33.0,36.0
8176,17.0,5.0,176.0,0.9,64030.0,47200.0,83.0,472.0,135.65677966101694,6.1440677966101696,29.0,37.0
8188,17.0,5.0,184.0,0.9,63950.0,54100.0,83.0,541.0,118.20702402957484,5.175600739371535,28.0,41.0
8194,17.0,5.0,188.0,0.9,61290.0,50400.0,83.0,504.0,121.60714285714285,5.158730158730158,26.0,43.0
8197,17.0,5.0,190.0,0.9,53140.0,44500.0,83.0,445.0,119.41573033707866,5.842696629213483,26.0,44.0
8200,17.0,5.0,192.0,0.9,54030.0,43800.0,83.0,438.0,123.35616438356163,5.0228310502283104,22.0,45.0
8209,17.0,5.0,198.0,0.9,67880.0,40300.0,83.0,403.0,168.43672456575683,6.699751861042183,27.0,48.0
8215,17.0,5.0,202.0,0.9,69550.0,45800.0,83.0,458.0,151.85589519650654,5.676855895196507,26.0,50.0
8218,17.0,5.0,204.0,0.9,74950.0,40900.0,83.0,409.0,183.2518337408313,6.845965770171149,28.0,51.0
8221,17.0,5.0,206.0,0.9,45760.0,37000.0,83.0,370.0,123.67567567567568,6.486486486486487,24.0,52.0
