,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
219,1.0,5.0,248.0,0.85,38530.0,30800.0,234.0,308.0,125.0974025974026,12.012987012987011,37.0,73.0
222,1.0,5.0,250.0,0.85,35270.0,28500.0,234.0,285.0,123.75438596491227,12.63157894736842,36.0,74.0
19,1.0,5.0,114.0,0.9,96830.0,80100.0,234.0,801.0,120.88639200998752,10.611735330836456,85.0,6.0
31,1.0,5.0,122.0,0.9,71550.0,60900.0,234.0,609.0,117.48768472906404,11.001642036124796,67.0,10.0
34,1.0,5.0,124.0,0.9,81600.0,67700.0,234.0,677.0,120.53175775480058,10.782865583456426,73.0,11.0
40,1.0,5.0,128.0,0.9,70310.0,59400.0,234.0,594.0,118.36700336700336,10.774410774410772,64.0,13.0
43,1.0,5.0,130.0,0.9,74720.0,60900.0,234.0,609.0,122.69293924466338,10.83743842364532,66.0,14.0
76,1.0,5.0,152.0,0.9,62620.0,52900.0,234.0,529.0,118.3742911153119,11.153119092627598,59.0,25.0
79,1.0,5.0,154.0,0.9,62990.0,49300.0,234.0,493.0,127.7687626774848,11.967545638945234,59.0,26.0
88,1.0,5.0,160.0,0.9,55190.0,45800.0,234.0,458.0,120.50218340611356,10.91703056768559,50.0,29.0
91,1.0,5.0,162.0,0.9,56630.0,44100.0,234.0,441.0,128.41269841269843,11.564625850340136,51.0,30.0
94,1.0,5.0,164.0,0.9,53460.0,43100.0,234.0,431.0,124.03712296983758,11.832946635730858,51.0,31.0
97,1.0,5.0,166.0,0.9,62420.0,46400.0,234.0,464.0,134.5258620689655,12.93103448275862,60.0,32.0
100,1.0,5.0,168.0,0.9,53560.0,42100.0,234.0,421.0,127.22090261282662,12.351543942992874,52.0,33.0
118,1.0,5.0,180.0,0.9,45180.0,35800.0,234.0,358.0,126.20111731843576,10.614525139664805,38.0,39.0
121,1.0,5.0,182.0,0.9,46530.0,36300.0,234.0,363.0,128.1818181818182,12.396694214876034,45.0,40.0
142,1.0,5.0,196.0,0.9,47430.0,35300.0,234.0,353.0,134.3626062322946,11.3314447592068,40.0,47.0
145,1.0,5.0,198.0,0.9,41180.0,30800.0,234.0,308.0,133.7012987012987,11.688311688311687,36.0,48.0
11,1.0,5.0,108.0,0.92,82460.0,66800.0,234.0,668.0,123.44311377245508,10.928143712574853,73.0,3.0
20,1.0,5.0,114.0,0.92,86330.0,72400.0,234.0,724.0,119.24033149171272,10.220994475138122,74.0,6.0
32,1.0,5.0,122.0,0.92,64620.0,53100.0,234.0,531.0,121.69491525423727,11.487758945386064,61.0,10.0
35,1.0,5.0,124.0,0.92,74850.0,62200.0,234.0,622.0,120.33762057877811,10.932475884244374,68.0,11.0
41,1.0,5.0,128.0,0.92,62550.0,52800.0,234.0,528.0,118.46590909090908,10.984848484848484,58.0,13.0
44,1.0,5.0,130.0,0.92,70110.0,55300.0,234.0,553.0,126.78119349005424,11.39240506329114,63.0,14.0
68,1.0,5.0,146.0,0.92,58590.0,48400.0,234.0,484.0,121.05371900826448,11.363636363636363,55.0,22.0
77,1.0,5.0,152.0,0.92,52480.0,45500.0,234.0,455.0,115.34065934065931,10.989010989010987,50.0,25.0
80,1.0,5.0,154.0,0.92,58760.0,41900.0,234.0,419.0,140.2386634844869,12.887828162291171,54.0,26.0
89,1.0,5.0,160.0,0.92,53830.0,40800.0,234.0,408.0,131.93627450980392,11.76470588235294,48.0,29.0
92,1.0,5.0,162.0,0.92,48150.0,39400.0,234.0,394.0,122.20812182741116,11.421319796954316,45.0,30.0
95,1.0,5.0,164.0,0.92,45580.0,36800.0,234.0,368.0,123.8586956521739,12.228260869565217,45.0,31.0
98,1.0,5.0,166.0,0.92,57590.0,40200.0,234.0,402.0,143.2587064676617,13.681592039800991,55.0,32.0
101,1.0,5.0,168.0,0.92,48770.0,37800.0,234.0,378.0,129.02116402116403,12.962962962962962,49.0,33.0
264,1.0,8.0,110.0,0.85,91980.0,77700.0,234.0,777.0,118.37837837837836,10.682110682110682,83.0,4.0
267,1.0,8.0,112.0,0.85,100700.0,83600.0,234.0,836.0,120.45454545454544,10.645933014354068,89.0,5.0
273,1.0,8.0,116.0,0.85,97440.0,75900.0,234.0,759.0,128.3794466403162,11.330698287220024,86.0,7.0
279,1.0,8.0,120.0,0.85,97530.0,80500.0,234.0,805.0,121.1552795031056,11.055900621118012,89.0,9.0
306,1.0,8.0,138.0,0.85,77700.0,64600.0,234.0,646.0,120.27863777089782,11.609907120743031,75.0,18.0
318,1.0,8.0,146.0,0.85,75980.0,57900.0,234.0,579.0,131.22625215889465,11.744386873920552,68.0,22.0
330,1.0,8.0,154.0,0.85,71070.0,53200.0,234.0,532.0,133.59022556390977,12.218045112781954,65.0,26.0
336,1.0,8.0,158.0,0.85,70590.0,58100.0,234.0,581.0,121.4974182444062,10.671256454388985,62.0,28.0
339,1.0,8.0,160.0,0.85,65310.0,53500.0,234.0,535.0,122.07476635514018,11.962616822429908,64.0,29.0
342,1.0,8.0,162.0,0.85,66940.0,52700.0,234.0,527.0,127.02087286527517,11.76470588235294,62.0,30.0
348,1.0,8.0,166.0,0.85,60680.0,48200.0,234.0,482.0,125.8921161825726,11.825726141078835,57.0,32.0
351,1.0,8.0,168.0,0.85,56150.0,47900.0,234.0,479.0,117.223382045929,11.273486430062633,54.0,33.0
357,1.0,8.0,172.0,0.85,61020.0,48600.0,234.0,486.0,125.55555555555556,12.139917695473253,59.0,35.0
363,1.0,8.0,176.0,0.85,60810.0,49300.0,234.0,493.0,123.3468559837728,11.76470588235294,58.0,37.0
369,1.0,8.0,180.0,0.85,56070.0,43800.0,234.0,438.0,128.013698630137,11.415525114155251,50.0,39.0
372,1.0,8.0,182.0,0.85,53050.0,40800.0,234.0,408.0,130.02450980392155,12.009803921568627,49.0,40.0
375,1.0,8.0,184.0,0.85,64890.0,43500.0,234.0,435.0,149.17241379310343,12.183908045977011,53.0,41.0
378,1.0,8.0,186.0,0.85,46220.0,36600.0,234.0,366.0,126.28415300546447,11.74863387978142,43.0,42.0
384,1.0,8.0,190.0,0.85,46610.0,37700.0,234.0,377.0,123.63395225464193,11.140583554376658,42.0,44.0
387,1.0,8.0,192.0,0.85,49710.0,36300.0,234.0,363.0,136.94214876033058,12.12121212121212,44.0,45.0
390,1.0,8.0,194.0,0.85,44290.0,36500.0,234.0,365.0,121.34246575342466,11.232876712328768,41.0,46.0
393,1.0,8.0,196.0,0.85,48040.0,38500.0,234.0,385.0,124.7792207792208,12.207792207792208,47.0,47.0
405,1.0,8.0,204.0,0.85,49310.0,42400.0,234.0,424.0,116.29716981132074,10.849056603773583,46.0,51.0
408,1.0,8.0,206.0,0.85,43800.0,34400.0,234.0,344.0,127.32558139534883,12.209302325581394,42.0,52.0
441,1.0,8.0,228.0,0.85,38440.0,32700.0,234.0,327.0,117.55351681957188,11.009174311926609,36.0,63.0
444,1.0,8.0,230.0,0.85,42560.0,31600.0,234.0,316.0,134.68354430379748,11.708860759493673,37.0,64.0
447,1.0,8.0,232.0,0.85,37910.0,28400.0,234.0,284.0,133.48591549295773,13.380281690140844,38.0,65.0
256,1.0,8.0,104.0,0.9,80890.0,68700.0,234.0,687.0,117.74381368267832,9.8981077147016,68.0,1.0
262,1.0,8.0,108.0,0.9,83840.0,72000.0,234.0,720.0,116.44444444444444,9.722222222222223,70.0,3.0
265,1.0,8.0,110.0,0.9,82260.0,65900.0,234.0,659.0,124.82549317147192,11.380880121396055,75.0,4.0
274,1.0,8.0,116.0,0.9,75210.0,61800.0,234.0,618.0,121.6990291262136,11.165048543689322,69.0,7.0
277,1.0,8.0,118.0,0.9,81420.0,67300.0,234.0,673.0,120.98068350668647,11.292719167904904,76.0,8.0
280,1.0,8.0,120.0,0.9,79970.0,65700.0,234.0,657.0,121.7199391171994,11.71993911719939,77.0,9.0
301,1.0,8.0,134.0,0.9,65800.0,57200.0,234.0,572.0,115.03496503496504,10.314685314685317,59.0,16.0
