,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
1956,4.0,8.0,230.0,0.85,38190.0,28300.0,114.0,283.0,134.9469964664311,7.773851590106007,22.0,64.0
1959,4.0,8.0,232.0,0.85,39510.0,31200.0,114.0,312.0,126.63461538461536,7.371794871794872,23.0,65.0
1962,4.0,8.0,234.0,0.85,35190.0,27300.0,114.0,273.0,128.90109890109892,8.424908424908425,23.0,66.0
1965,4.0,8.0,236.0,0.85,37700.0,32600.0,114.0,326.0,115.6441717791411,6.748466257668712,22.0,67.0
1968,4.0,8.0,238.0,0.85,31940.0,26900.0,114.0,269.0,118.7360594795539,7.434944237918216,20.0,68.0
1813,4.0,8.0,134.0,0.9,80150.0,60900.0,114.0,609.0,131.60919540229884,6.403940886699508,39.0,16.0
1828,4.0,8.0,144.0,0.9,74520.0,60000.0,114.0,600.0,124.2,5.833333333333333,35.0,21.0
1846,4.0,8.0,156.0,0.9,71690.0,56500.0,114.0,565.0,126.8849557522124,6.371681415929204,36.0,27.0
1849,4.0,8.0,158.0,0.9,62080.0,50600.0,114.0,506.0,122.68774703557312,6.126482213438735,31.0,28.0
1858,4.0,8.0,164.0,0.9,52900.0,45800.0,114.0,458.0,115.50218340611352,6.11353711790393,28.0,31.0
1885,4.0,8.0,182.0,0.9,56520.0,41700.0,114.0,417.0,135.53956834532374,6.474820143884892,27.0,40.0
1891,4.0,8.0,186.0,0.9,47720.0,36500.0,114.0,365.0,130.73972602739724,6.849315068493151,25.0,42.0
1894,4.0,8.0,188.0,0.9,52230.0,39900.0,114.0,399.0,130.90225563909777,6.7669172932330826,27.0,43.0
1897,4.0,8.0,190.0,0.9,47680.0,40600.0,114.0,406.0,117.4384236453202,7.142857142857142,29.0,44.0
1900,4.0,8.0,192.0,0.9,42020.0,33700.0,114.0,337.0,124.68842729970326,6.824925816023739,23.0,45.0
1903,4.0,8.0,194.0,0.9,46600.0,38100.0,114.0,381.0,122.30971128608924,6.299212598425196,24.0,46.0
1906,4.0,8.0,196.0,0.9,55720.0,36900.0,114.0,369.0,151.00271002710025,7.046070460704606,26.0,47.0
1912,4.0,8.0,200.0,0.9,57220.0,32700.0,114.0,327.0,174.98470948012232,8.56269113149847,28.0,49.0
1915,4.0,8.0,202.0,0.9,43220.0,28800.0,114.0,288.0,150.06944444444446,8.333333333333332,24.0,50.0
1930,4.0,8.0,212.0,0.9,47270.0,25600.0,114.0,256.0,184.6484375,8.59375,22.0,55.0
1933,4.0,8.0,214.0,0.9,45080.0,25200.0,114.0,252.0,178.88888888888889,9.126984126984128,23.0,56.0
1939,4.0,8.0,218.0,0.9,39030.0,26200.0,114.0,262.0,148.96946564885496,8.015267175572518,21.0,58.0
1942,4.0,8.0,220.0,0.9,36790.0,23500.0,114.0,235.0,156.55319148936172,8.51063829787234,20.0,59.0
1948,4.0,8.0,224.0,0.9,41340.0,28500.0,114.0,285.0,145.05263157894737,8.421052631578947,24.0,61.0
1951,4.0,8.0,226.0,0.9,26180.0,22600.0,114.0,226.0,115.84070796460178,7.964601769911504,18.0,62.0
1957,4.0,8.0,230.0,0.9,31450.0,20500.0,114.0,205.0,153.41463414634146,9.268292682926829,19.0,64.0
1960,4.0,8.0,232.0,0.9,28710.0,24100.0,114.0,241.0,119.1286307053942,7.883817427385892,19.0,65.0
1963,4.0,8.0,234.0,0.9,30540.0,20400.0,114.0,204.0,149.7058823529412,10.294117647058822,21.0,66.0
1966,4.0,8.0,236.0,0.9,27670.0,23300.0,114.0,233.0,118.75536480686696,7.725321888412018,18.0,67.0
1814,4.0,8.0,134.0,0.92,78790.0,53700.0,114.0,537.0,146.72253258845438,7.076350093109869,38.0,16.0
1817,4.0,8.0,136.0,0.92,62420.0,53400.0,114.0,534.0,116.89138576779024,5.992509363295881,32.0,17.0
1820,4.0,8.0,138.0,0.92,55380.0,47900.0,114.0,479.0,115.615866388309,5.427974947807933,26.0,18.0
1823,4.0,8.0,140.0,0.92,63060.0,54000.0,114.0,540.0,116.7777777777778,5.555555555555555,30.0,19.0
1829,4.0,8.0,144.0,0.92,62040.0,52900.0,114.0,529.0,117.27788279773156,5.860113421550095,31.0,21.0
1835,4.0,8.0,148.0,0.92,54090.0,46800.0,114.0,468.0,115.57692307692308,5.769230769230769,27.0,23.0
1850,4.0,8.0,158.0,0.92,52360.0,45100.0,114.0,451.0,116.09756097560977,6.208425720620843,28.0,28.0
1859,4.0,8.0,164.0,0.92,52570.0,38600.0,114.0,386.0,136.1917098445596,6.994818652849741,27.0,31.0
1862,4.0,8.0,166.0,0.92,45950.0,38600.0,114.0,386.0,119.04145077720209,6.217616580310881,24.0,32.0
1868,4.0,8.0,170.0,0.92,40980.0,35300.0,114.0,353.0,116.09065155807366,6.232294617563739,22.0,34.0
1871,4.0,8.0,172.0,0.92,49310.0,39200.0,114.0,392.0,125.79081632653062,6.377551020408164,25.0,35.0
1886,4.0,8.0,182.0,0.92,48980.0,37400.0,114.0,374.0,130.9625668449198,6.417112299465241,24.0,40.0
1889,4.0,8.0,184.0,0.92,38870.0,32900.0,114.0,329.0,118.14589665653494,6.382978723404255,21.0,41.0
1892,4.0,8.0,186.0,0.92,42010.0,32600.0,114.0,326.0,128.86503067484662,7.05521472392638,23.0,42.0
1895,4.0,8.0,188.0,0.92,52230.0,35500.0,114.0,355.0,147.1267605633803,7.605633802816901,27.0,43.0
1898,4.0,8.0,190.0,0.92,47680.0,34800.0,114.0,348.0,137.01149425287355,8.333333333333332,29.0,44.0
1907,4.0,8.0,196.0,0.92,41330.0,33600.0,114.0,336.0,123.00595238095238,6.845238095238096,23.0,47.0
1913,4.0,8.0,200.0,0.92,53570.0,28600.0,114.0,286.0,187.30769230769232,9.44055944055944,27.0,49.0
1916,4.0,8.0,202.0,0.92,37820.0,25400.0,114.0,254.0,148.8976377952756,8.661417322834646,22.0,50.0
1931,4.0,8.0,212.0,0.92,43540.0,21600.0,114.0,216.0,201.57407407407408,8.796296296296296,19.0,55.0
1934,4.0,8.0,214.0,0.92,41790.0,21700.0,114.0,217.0,192.5806451612903,10.138248847926269,22.0,56.0
1961,4.0,8.0,232.0,0.92,27210.0,21300.0,114.0,213.0,127.74647887323944,8.450704225352112,18.0,65.0
1964,4.0,8.0,234.0,0.92,24600.0,18300.0,114.0,183.0,134.4262295081967,9.836065573770492,18.0,66.0
2589,6.0,5.0,148.0,0.85,89360.0,76200.0,188.0,762.0,117.27034120734908,8.398950131233596,64.0,23.0
2598,6.0,5.0,154.0,0.85,78540.0,65300.0,188.0,653.0,120.27565084226646,8.728943338437979,57.0,26.0
2601,6.0,5.0,156.0,0.85,76430.0,65200.0,188.0,652.0,117.2239263803681,7.515337423312883,49.0,27.0
2610,6.0,5.0,162.0,0.85,71850.0,60100.0,188.0,601.0,119.55074875207988,8.652246256239602,52.0,30.0
2613,6.0,5.0,164.0,0.85,77360.0,67100.0,188.0,671.0,115.29061102831596,8.941877794336811,60.0,31.0
2667,6.0,5.0,200.0,0.85,57910.0,49400.0,188.0,494.0,117.22672064777328,8.704453441295547,43.0,49.0
2673,6.0,5.0,204.0,0.85,53440.0,42100.0,188.0,421.0,126.93586698337292,9.263657957244655,39.0,51.0
2676,6.0,5.0,206.0,0.85,58640.0,47200.0,188.0,472.0,124.23728813559325,9.745762711864408,46.0,52.0
2679,6.0,5.0,208.0,0.85,57320.0,46400.0,188.0,464.0,123.53448275862068,9.267241379310343,43.0,53.0
2688,6.0,5.0,214.0,0.85,56490.0,42100.0,188.0,421.0,134.18052256532067,10.451306413301662,44.0,56.0
2691,6.0,5.0,216.0,0.85,60100.0,50000.0,188.0,500.0,120.2,9.4,47.0,57.0
2694,6.0,5.0,218.0,0.85,57900.0,42300.0,188.0,423.0,136.8794326241135,10.401891252955082,44.0,58.0
2697,6.0,5.0,220.0,0.85,65010.0,47100.0,188.0,471.0,138.02547770700636,10.40339702760085,49.0,59.0
2703,6.0,5.0,224.0,0.85,54040.0,43700.0,188.0,437.0,123.66132723112128,8.924485125858125,39.0,61.0
2706,6.0,5.0,226.0,0.85,52350.0,39600.0,188.0,396.0,132.1969696969697,10.1010101010101,40.0,62.0
2709,6.0,5.0,228.0,0.85,49750.0,38400.0,188.0,384.0,129.55729166666669,10.416666666666668,40.0,63.0
2712,6.0,5.0,230.0,0.85,57480.0,42000.0,188.0,420.0,136.85714285714286,9.761904761904765,41.0,64.0
2715,6.0,5.0,232.0,0.85,53060.0,40700.0,188.0,407.0,130.36855036855036,10.073710073710076,41.0,65.0
2721,6.0,5.0,236.0,0.85,51880.0,39400.0,188.0,394.0,131.6751269035533,9.64467005076142,38.0,67.0
2727,6.0,5.0,240.0,0.85,54540.0,37100.0,188.0,371.0,147.00808625336927,10.512129380053908,39.0,69.0
2730,6.0,5.0,242.0,0.85,44400.0,32800.0,188.0,328.0,135.3658536585366,10.365853658536585,34.0,70.0
2733,6.0,5.0,244.0,0.85,42250.0,35000.0,188.0,350.0,120.71428571428572,9.714285714285714,34.0,71.0
2560,6.0,5.0,128.0,0.9,80970.0,68600.0,188.0,686.0,118.03206997084548,8.60058309037901,59.0,13.0
2566,6.0,5.0,132.0,0.9,87620.0,73300.0,188.0,733.0,119.5361527967258,9.140518417462484,67.0,15.0
2590,6.0,5.0,148.0,0.9,72250.0,62300.0,188.0,623.0,115.97110754414126,8.828250401284109,55.0,23.0
2599,6.0,5.0,154.0,0.9,71150.0,53700.0,188.0,537.0,132.4953445065177,9.31098696461825,50.0,26.0
2602,6.0,5.0,156.0,0.9,64100.0,53600.0,188.0,536.0,119.58955223880596,8.022388059701493,43.0,27.0
2608,6.0,5.0,160.0,0.9,53390.0,44600.0,188.0,446.0,119.7085201793722,8.968609865470851,40.0,29.0
2611,6.0,5.0,162.0,0.9,60360.0,48700.0,188.0,487.0,123.94250513347022,8.829568788501026,43.0,30.0
2647,6.0,5.0,186.0,0.9,55700.0,39400.0,188.0,394.0,141.37055837563452,10.913705583756345,43.0,42.0
2668,6.0,5.0,200.0,0.9,48410.0,39300.0,188.0,393.0,123.18066157760812,9.16030534351145,36.0,49.0
2671,6.0,5.0,202.0,0.9,48430.0,39500.0,188.0,395.0,122.60759493670884,9.113924050632912,36.0,50.0
2674,6.0,5.0,204.0,0.9,44480.0,33400.0,188.0,334.0,133.17365269461078,9.580838323353294,32.0,51.0
2680,6.0,5.0,208.0,0.9,47800.0,36100.0,188.0,361.0,132.40997229916897,9.695290858725762,35.0,53.0
2689,6.0,5.0,214.0,0.9,46790.0,32900.0,188.0,329.0,142.21884498480244,10.638297872340424,35.0,56.0
2692,6.0,5.0,216.0,0.9,52780.0,41000.0,188.0,410.0,128.7317073170732,10.0,41.0,57.0
2695,6.0,5.0,218.0,0.9,43650.0,33500.0,188.0,335.0,130.29850746268656,10.746268656716415,36.0,58.0
2698,6.0,5.0,220.0,0.9,50940.0,39100.0,188.0,391.0,130.28132992327366,9.974424552429667,39.0,59.0
2701,6.0,5.0,222.0,0.9,56470.0,44600.0,188.0,446.0,126.61434977578476,9.641255605381168,43.0,60.0
2704,6.0,5.0,224.0,0.9,46780.0,35100.0,188.0,351.0,133.2763532763533,9.686609686609684,34.0,61.0
2707,6.0,5.0,226.0,0.9,48520.0,33000.0,188.0,330.0,147.03030303030303,10.909090909090908,36.0,62.0
2710,6.0,5.0,228.0,0.9,40590.0,30000.0,188.0,300.0,135.3,10.666666666666668,32.0,63.0
2713,6.0,5.0,230.0,0.9,50050.0,33800.0,188.0,338.0,148.0769230769231,10.355029585798816,35.0,64.0
2716,6.0,5.0,232.0,0.9,42180.0,32400.0,188.0,324.0,130.1851851851852,9.5679012345679,31.0,65.0
2722,6.0,5.0,236.0,0.9,44420.0,31200.0,188.0,312.0,142.3717948717949,9.935897435897436,31.0,67.0
2725,6.0,5.0,238.0,0.9,37710.0,30700.0,188.0,307.0,122.83387622149836,10.749185667752444,33.0,68.0
2728,6.0,5.0,240.0,0.9,46570.0,29900.0,188.0,299.0,155.75250836120404,10.033444816053512,30.0,69.0
2564,6.0,5.0,130.0,0.92,84850.0,72600.0,188.0,726.0,116.8732782369146,8.677685950413224,63.0,14.0
2567,6.0,5.0,132.0,0.92,80050.0,65500.0,188.0,655.0,122.21374045801528,10.076335877862595,66.0,15.0
2576,6.0,5.0,138.0,0.92,80460.0,69500.0,188.0,695.0,115.76978417266186,8.201438848920864,57.0,18.0
2591,6.0,5.0,148.0,0.92,66300.0,55700.0,188.0,557.0,119.03052064631956,8.976660682226212,50.0,23.0
2594,6.0,5.0,150.0,0.92,66190.0,54300.0,188.0,543.0,121.89686924493554,8.47145488029466,46.0,24.0
2600,6.0,5.0,154.0,0.92,58650.0,47300.0,188.0,473.0,123.99577167019028,9.090909090909092,43.0,26.0
2603,6.0,5.0,156.0,0.92,56880.0,48000.0,188.0,480.0,118.5,8.333333333333332,40.0,27.0
2609,6.0,5.0,160.0,0.92,51560.0,39800.0,188.0,398.0,129.54773869346735,9.547738693467336,38.0,29.0
2630,6.0,5.0,174.0,0.92,53410.0,40300.0,188.0,403.0,132.53101736972707,9.925558312655088,40.0,36.0
2648,6.0,5.0,186.0,0.92,53970.0,36300.0,188.0,363.0,148.6776859504132,11.570247933884298,42.0,42.0
2669,6.0,5.0,200.0,0.92,45480.0,35700.0,188.0,357.0,127.39495798319328,9.803921568627452,35.0,49.0
2675,6.0,5.0,204.0,0.92,40560.0,30400.0,188.0,304.0,133.42105263157896,10.197368421052632,31.0,51.0
2690,6.0,5.0,214.0,0.92,44360.0,28700.0,188.0,287.0,154.56445993031355,11.498257839721257,33.0,56.0
2693,6.0,5.0,216.0,0.92,46530.0,36800.0,188.0,368.0,126.44021739130436,9.782608695652174,36.0,57.0
2696,6.0,5.0,218.0,0.92,41370.0,29500.0,188.0,295.0,140.23728813559322,11.52542372881356,34.0,58.0
2699,6.0,5.0,220.0,0.92,49160.0,34600.0,188.0,346.0,142.08092485549133,10.69364161849711,37.0,59.0
2702,6.0,5.0,222.0,0.92,52550.0,39800.0,188.0,398.0,132.035175879397,10.050251256281408,40.0,60.0
2705,6.0,5.0,224.0,0.92,40360.0,29600.0,188.0,296.0,136.35135135135135,9.797297297297296,29.0,61.0
2708,6.0,5.0,226.0,0.92,40250.0,28300.0,188.0,283.0,142.226148409894,10.60070671378092,30.0,62.0
2714,6.0,5.0,230.0,0.92,46110.0,29700.0,188.0,297.0,155.25252525252523,10.774410774410772,32.0,64.0
2717,6.0,5.0,232.0,0.92,40750.0,29600.0,188.0,296.0,137.66891891891893,9.797297297297296,29.0,65.0
2723,6.0,5.0,236.0,0.92,38360.0,27100.0,188.0,271.0,141.54981549815497,10.70110701107011,29.0,67.0
2726,6.0,5.0,238.0,0.92,35540.0,27000.0,188.0,270.0,131.62962962962962,11.11111111111111,30.0,68.0
2729,6.0,5.0,240.0,0.92,45580.0,25600.0,188.0,256.0,178.046875,11.328125,29.0,69.0
2811,6.0,8.0,128.0,0.85,104470.0,83300.0,188.0,833.0,125.41416566626653,8.16326530612245,68.0,13.0
2817,6.0,8.0,132.0,0.85,110260.0,91100.0,188.0,911.0,121.0318331503842,8.562019758507136,78.0,15.0
2832,6.0,8.0,142.0,0.85,89730.0,73900.0,188.0,739.0,121.42083897158322,9.066305818673884,67.0,20.0
2838,6.0,8.0,146.0,0.85,88880.0,76100.0,188.0,761.0,116.79369250985545,8.14717477003942,62.0,22.0
