,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
828,4200.0,2,1,35.0,0.265,0.17
829,4201.0,3,1,35.0,0.382,0.19
830,4202.0,2,1,35.0,0.300,0.20
831,4203.0,2,1,35.0,0.233,0.17
832,4204.0,2,1,35.0,0.200,0.19
833,4205.0,4,1,35.0,0.489,0.13
834,4207.0,3,1,34.0,0.442,0.15
835,4208.0,4,0,34.0,0.540,0.17
836,4209.0,3,1,34.0,0.409,0.18
837,4210.0,3,1,34.0,0.347,0.19
838,4211.0,3,1,34.0,0.417,0.15
839,4212.0,2,1,33.0,0.234,0.21
840,4213.0,2,1,33.0,0.260,0.13
841,4214.0,3,1,33.0,0.350,0.16
842,4215.0,3,1,33.0,0.371,0.16
843,4216.0,4,1,32.0,0.533,0.16
844,4218.0,4,1,36.0,0.483,0.17
845,4219.0,2,1,36.0,0.196,0.19
846,4220.0,3,1,36.0,0.398,0.14
847,4221.0,2,1,36.0,0.247,0.13
848,4222.0,3,1,36.0,0.454,0.18
849,4224.0,2,0,35.0,0.263,0.20
850,4225.0,3,0,35.0,0.421,0.15
851,4226.0,2,1,35.0,0.226,0.19
852,4227.0,4,1,34.0,0.577,0.15
853,4228.0,2,1,34.0,0.257,0.19
854,4229.0,2,1,34.0,0.225,0.21
855,4230.0,4,1,34.0,0.444,0.16
856,4231.0,2,1,34.0,0.371,0.16
857,4232.0,2,1,34.0,0.172,0.17
858,4233.0,3,1,34.0,0.367,0.17
859,4234.0,2,1,34.0,0.264,0.18
860,4236.0,4,1,34.0,0.528,0.13
861,4237.0,4,1,34.0,0.472,0.17
862,4238.0,4,1,33.0,0.480,0.15
863,4239.0,3,1,33.0,0.380,0.16
864,4240.0,2,0,33.0,0.250,0.18
865,4241.0,3,1,32.0,0.382,0.17
866,4243.0,2,0,32.0,0.352,0.15
867,4244.0,2,0,31.0,0.264,0.15
868,4245.0,2,1,36.0,0.195,0.20
869,4246.0,1,0,35.0,0.133,0.19
870,4247.0,3,1,35.0,0.357,0.16
871,4248.0,2,1,35.0,0.271,0.18
872,4249.0,2,1,35.0,0.226,0.18
873,4250.0,2,1,35.0,0.188,0.20
874,4251.0,2,1,34.0,0.217,0.19
875,4252.0,2,1,34.0,0.214,0.18
876,4253.0,2,1,34.0,0.220,0.19
877,4254.0,2,1,34.0,0.335,0.14
878,4256.0,4,1,34.0,0.400,0.14
879,4257.0,3,1,34.0,0.470,0.13
880,4258.0,2,1,34.0,0.323,0.20
881,4259.0,4,1,33.0,0.569,0.13
882,4260.0,3,1,33.0,0.413,0.16
883,4261.0,4,1,33.0,0.504,0.14
884,4262.0,4,1,33.0,0.507,0.16
885,4263.0,3,1,33.0,0.452,0.18
886,4264.0,4,1,33.0,0.452,0.17
887,4265.0,2,1,32.0,0.198,0.19
888,4266.0,4,1,32.0,0.506,0.14
889,4268.0,2,1,32.0,0.239,0.16
890,4269.0,4,1,32.0,0.448,0.14
891,4270.0,2,1,35.0,0.214,0.18
892,4271.0,2,1,35.0,0.250,0.16
893,4272.0,2,1,35.0,0.275,0.18
894,4273.0,2,1,35.0,0.294,0.18
895,4274.0,3,1,35.0,0.381,0.16
896,4275.0,2,0,35.0,0.148,0.20
897,4276.0,3,1,34.0,0.589,0.17
898,4277.0,2,1,34.0,0.225,0.16
899,4278.0,4,1,34.0,0.461,0.12
