,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
1939,4.0,8.0,218.0,0.9,37170.0,20700.0,96.0,207.0,179.56521739130434,10.628019323671497,22.0,58.0
1951,4.0,8.0,226.0,0.9,29230.0,24800.0,96.0,248.0,117.86290322580646,8.870967741935484,22.0,62.0
1999,4.0,8.0,258.0,0.9,22890.0,19800.0,96.0,198.0,115.6060606060606,8.585858585858585,17.0,78.0
1913,4.0,8.0,200.0,0.92,33200.0,22900.0,96.0,229.0,144.97816593886463,8.296943231441048,19.0,49.0
1916,4.0,8.0,202.0,0.92,31370.0,21600.0,96.0,216.0,145.2314814814815,8.333333333333332,18.0,50.0
1931,4.0,8.0,212.0,0.92,33100.0,25700.0,96.0,257.0,128.79377431906616,7.782101167315175,20.0,55.0
1940,4.0,8.0,218.0,0.92,36430.0,18200.0,96.0,182.0,200.16483516483515,11.538461538461538,21.0,58.0
1952,4.0,8.0,226.0,0.92,28380.0,22100.0,96.0,221.0,128.4162895927602,9.502262443438914,21.0,62.0
1955,4.0,8.0,228.0,0.92,24190.0,19600.0,96.0,196.0,123.41836734693878,8.673469387755102,17.0,63.0
2000,4.0,8.0,258.0,0.92,19990.0,16300.0,96.0,163.0,122.63803680981596,9.202453987730062,15.0,78.0
2003,4.0,8.0,260.0,0.92,23280.0,19900.0,96.0,199.0,116.9849246231156,8.542713567839195,17.0,79.0
2145,5.0,5.0,188.0,0.85,61900.0,48400.0,232.0,484.0,127.89256198347108,9.50413223140496,46.0,43.0
2172,5.0,5.0,206.0,0.85,54850.0,38600.0,232.0,386.0,142.0984455958549,11.658031088082902,45.0,52.0
2175,5.0,5.0,208.0,0.85,47970.0,38600.0,232.0,386.0,124.27461139896374,12.176165803108807,47.0,53.0
2202,5.0,5.0,226.0,0.85,41940.0,34200.0,232.0,342.0,122.63157894736842,11.695906432748536,40.0,62.0
2211,5.0,5.0,232.0,0.85,49380.0,39400.0,232.0,394.0,125.32994923857868,10.913705583756345,43.0,65.0
