,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
1879,3393,2,1,48,0.264,0.18
1880,3394,2,1,47,0.204,0.20
1881,3396,2,1,47,0.131,0.19
1882,3397,2,1,47,0.168,0.21
1883,3398,2,1,46,0.148,0.22
1884,3400,2,1,46,0.243,0.18
1885,3401,3,1,46,0.423,0.18
1886,3404,2,1,46,0.235,0.20
1887,3405,2,1,45,0.109,0.23
1888,3406,4,1,45,0.534,0.16
1889,3407,1,1,45,0.081,0.20
1890,3408,2,1,44,0.178,0.19
1891,3409,3,1,44,0.460,0.18
1892,3411,2,1,44,0.203,0.20
1893,3412,4,1,44,0.504,0.16
1894,3413,2,1,44,0.100,0.25
1895,3414,3,1,44,0.379,0.17
1896,3415,4,1,44,0.459,0.17
1897,3417,2,1,44,0.259,0.16
1898,3419,2,1,44,0.208,0.22
1899,3422,4,1,42,0.392,0.15
1900,3424,2,1,47,0.150,0.20
1901,3425,2,1,47,0.168,0.22
1902,3426,2,1,47,0.320,0.19
1903,3427,4,1,46,0.592,0.17
1904,3428,2,1,46,0.302,0.19
1905,3430,1,1,45,0.409,0.16
1906,3432,3,1,45,0.433,0.15
1907,3433,2,1,45,0.204,0.22
1908,3434,3,1,44,0.365,0.19
1909,3435,4,0,44,0.511,0.16
1910,3436,4,1,44,0.614,0.15
1911,3438,2,1,44,0.238,0.22
1912,3439,4,1,44,0.442,0.15
1913,3440,3,1,44,0.367,0.18
1914,3441,2,1,44,0.314,0.18
1915,3442,3,1,44,0.435,0.18
1916,3443,3,1,44,0.433,0.19
1917,3444,2,1,44,0.229,0.18
1918,3445,3,1,44,0.404,0.19
1919,3446,2,0,44,0.102,0.22
1920,3448,3,1,43,0.357,0.17
1921,3452,3,1,43,0.439,0.16
1922,3453,2,1,42,0.135,0.25
1923,3454,3,1,42,0.392,0.17
1924,3455,2,1,42,0.324,0.16
1925,3456,2,1,42,0.237,0.23
1926,3458,3,1,47,0.370,0.18
1927,3459,2,1,46,0.220,0.18
1928,3460,2,1,46,0.261,0.19
1929,3461,2,1,46,0.299,0.17
1930,3462,4,1,46,0.541,0.16
1931,3463,3,1,46,0.406,0.18
1932,3465,2,1,46,0.100,0.27
1933,3466,2,1,45,0.187,0.23
1934,3467,2,1,45,0.283,0.16
1935,3468,3,1,44,0.426,0.16
1936,3469,2,0,44,0.138,0.22
1937,3470,3,0,44,0.396,0.17
1938,3471,3,1,43,0.354,0.20
1939,3472,2,1,43,0.136,0.22
1940,3473,4,1,43,0.596,0.15
1941,3474,3,0,43,0.390,0.16
1942,3475,3,1,43,0.407,0.19
1943,3476,2,1,43,0.158,0.25
1944,3477,3,1,43,0.396,0.18
1945,3478,2,1,43,0.260,0.18
1946,3480,2,1,43,0.175,0.21
1947,3482,2,1,42,0.217,0.17
1948,3483,2,0,42,0.197,0.23
